,"United Airlines Holdings Inc - GJR-GARCH Volatility"
2006-07-05,0.4635383207459768
2006-07-06,0.4547391252135668
2006-07-07,0.4465983228808635
2006-07-10,0.43824485073985747
2006-07-11,0.4379203324806922
2006-07-12,0.4291648172905137
2006-07-13,0.5128326042677084
2006-07-14,0.5708546750268407
2006-07-17,0.5582838955226991
2006-07-18,0.5460433828918725
2006-07-19,0.5550337287048419
2006-07-20,0.557721414327978
2006-07-21,0.5557488137639163
2006-07-24,0.5540567118987009
2006-07-25,0.5510441615696514
2006-07-26,0.5392474756547313
2006-07-27,0.5306389959284937
2006-07-28,0.5211410173839707
2006-07-31,0.5507992156857161
2006-08-01,0.5609070404264864
2006-08-02,0.5679991197176277
2006-08-03,0.5656508392992978
2006-08-04,0.5666483353897724
2006-08-07,0.5550241940672497
2006-08-08,0.5434783307547781
2006-08-09,0.5546365404478865
2006-08-10,0.5449825134809373
2006-08-11,0.5730006910990597
2006-08-14,0.5619851563876043
2006-08-15,0.5525660575894976
2006-08-16,0.5557912089984871
2006-08-17,0.54358658923855
2006-08-18,0.5319120980011641
2006-08-21,0.5399260616047349
2006-08-22,0.5285124104503128
2006-08-23,0.5198689257880298
2006-08-24,0.5152858895797556
2006-08-25,0.5129608406106649
2006-08-28,0.5074881791726779
2006-08-29,0.4972431574189835
2006-08-30,0.4886294203176882
2006-08-31,0.47939087225352967
2006-09-01,0.4701509608625723
2006-09-04,0.4603729622816701
2006-09-05,0.45233038987005947
2006-09-06,0.4460978493559457
2006-09-07,0.4370692247230409
2006-09-08,0.4285263637163996
2006-09-11,0.4200124498154787
2006-09-12,0.42989911235079337
2006-09-13,0.4219316380647462
2006-09-14,0.4213809696699651
2006-09-15,0.41309352500372115
2006-09-18,0.43281620810685917
2006-09-19,0.437371933255896
2006-09-20,0.43596049132920295
2006-09-21,0.4437751538786281
2006-09-22,0.43498775982779103
2006-09-25,0.4295813124427086
2006-09-26,0.4215747777085342
2006-09-27,0.43306198632528353
2006-09-28,0.43345909841644803
2006-09-29,0.4264796961169429
2006-10-02,0.4338454499012292
2006-10-03,0.4430088531846739
2006-10-04,0.434958444911695
2006-10-05,0.42714858398454275
2006-10-06,0.41875077217839257
2006-10-09,0.4121597622281923
2006-10-10,0.4081200749779408
2006-10-11,0.4022478758178842
2006-10-12,0.39577997523876823
2006-10-13,0.3930522056928316
2006-10-16,0.39725108281790744
2006-10-17,0.3897581896509681
2006-10-18,0.4162694017099984
2006-10-19,0.4206112851553082
2006-10-20,0.42498470984260134
2006-10-23,0.4165761241357934
2006-10-24,0.41127639319562215
2006-10-25,0.4074837748917128
2006-10-26,0.4080698102040875
2006-10-27,0.40290992690674676
2006-10-30,0.4069116351248757
2006-10-31,0.40963809979053467
2006-11-01,0.4095284605494471
2006-11-02,0.4023279945517091
2006-11-03,0.3957762822605721
2006-11-06,0.3930014885467993
2006-11-07,0.38607782220687065
2006-11-08,0.38432376975669874
2006-11-09,0.37783773183735897
2006-11-10,0.3756468085848727
2006-11-13,0.3795405274802679
2006-11-14,0.37401849793827047
2006-11-15,0.420104477005423
2006-11-16,0.4211623316489736
2006-11-17,0.42571822371141216
2006-11-20,0.41810301601399624
2006-11-21,0.42724969093025683
2006-11-22,0.42936165594985304
2006-11-23,0.42081781378644134
2006-11-24,0.41321472045414837
2006-11-27,0.4838942938287245
2006-11-28,0.486416007137923
2006-11-29,0.47708284186292005
2006-11-30,0.46913634734477777
2006-12-01,0.45952017191849154
2006-12-04,0.45706217607673466
2006-12-05,0.44769393920400574
2006-12-06,0.438986718705703
2006-12-07,0.4305949943972875
2006-12-08,0.4224360155100415
2006-12-11,0.4230267140500704
2006-12-12,0.43169249472280613
2006-12-13,0.4366488199915351
2006-12-14,0.43238624816245025
2006-12-15,0.423941297351414
2006-12-18,0.4158722967450465
2006-12-19,0.40850204552731434
2006-12-20,0.4184854793179807
2006-12-21,0.4125923242136238
2006-12-22,0.40797568604023454
2006-12-25,0.40009482426044957
2006-12-26,0.39774456174786355
2006-12-27,0.39018655538088437
2006-12-28,0.3842318300193257
2006-12-29,0.3776079300014765
2007-01-01,0.37069192114207183
2007-01-02,0.3640000769230688
2007-01-03,0.3784791962578657
2007-01-04,0.3749139693316322
2007-01-05,0.3744993233638747
2007-01-08,0.3679041777419767
2007-01-09,0.3613088905631856
2007-01-10,0.3687062147564101
2007-01-11,0.36687138236717237
2007-01-12,0.3603241240882991
2007-01-15,0.35397180396184097
2007-01-16,0.3512977301378419
2007-01-17,0.385014221555516
2007-01-18,0.37865742829106097
2007-01-19,0.3736175284967235
2007-01-22,0.3683207064502348
2007-01-23,0.4973302677296044
2007-01-24,0.4888891493989205
2007-01-25,0.4805447683619082
2007-01-26,0.4937075053105837
2007-01-29,0.48971647511595934
2007-01-30,0.5127908345514767
2007-01-31,0.5018247056492935
2007-02-01,0.4939963206340711
2007-02-02,0.4835625506591676
2007-02-05,0.47340100760349046
2007-02-06,0.4651895536230365
2007-02-07,0.45573428442459757
2007-02-08,0.44829334770884127
2007-02-09,0.4413235099108136
2007-02-12,0.43279329662091576
2007-02-13,0.4241683354518581
2007-02-14,0.41587102423708244
2007-02-15,0.40912087064827185
2007-02-16,0.40128388455057595
2007-02-19,0.3936131202081557
2007-02-20,0.387164211672515
2007-02-21,0.3835299498083559
2007-02-22,0.39230511696892256
2007-02-23,0.3897428013446817
2007-02-26,0.38648989171775244
2007-02-27,0.43378927787579075
2007-02-28,0.4251204765710539
2007-03-01,0.416708371406191
2007-03-02,0.4190630448989746
2007-03-05,0.41591410555546204
2007-03-06,0.41036250705930727
2007-03-07,0.40423607508484444
2007-03-08,0.401796526117387
2007-03-09,0.39439051104203815
2007-03-12,0.3978971917468129
2007-03-13,0.4066514773119606
2007-03-14,0.4139482402426661
2007-03-15,0.41136100204078657
2007-03-16,0.4059971103345441
2007-03-19,0.40653362517754915
2007-03-20,0.39940542560160597
2007-03-21,0.3985981133924244
2007-03-22,0.42907112137733067
2007-03-23,0.42158326579692423
2007-03-26,0.42860771434961364
2007-03-27,0.42009433940485325
2007-03-28,0.4126868914806963
2007-03-29,0.4047273882504123
2007-03-30,0.3970311529338724
2007-04-02,0.3896550828617535
2007-04-03,0.39791729944801346
2007-04-04,0.39054076970272894
2007-04-05,0.3867544244090816
2007-04-06,0.3795446108166997
2007-04-09,0.38069165002663247
2007-04-10,0.3757518478996477
2007-04-11,0.3708177665646564
2007-04-12,0.3654020344770948
2007-04-13,0.3589649921649742
2007-04-16,0.3542525455095559
2007-04-17,0.3494715130021329
2007-04-18,0.3469375419293796
2007-04-19,0.3667807361353647
2007-04-20,0.4058516556575814
2007-04-23,0.42410000801697706
2007-04-24,0.4164540613320994
2007-04-25,0.41855737241147717
2007-04-26,0.4346201665822699
2007-04-27,0.5423757406079295
2007-04-30,0.5355285874722282
2007-05-01,0.5244006178486063
2007-05-02,0.5145674649645079
2007-05-03,0.504115486768657
2007-05-04,0.5125322780079319
2007-05-07,0.5016352272319
2007-05-08,0.49136233188961487
2007-05-09,0.48473893055953327
2007-05-10,0.48029574264196845
2007-05-11,0.47027655523106826
2007-05-14,0.4740059202161931
2007-05-15,0.46757173866691304
2007-05-16,0.46710026589587805
2007-05-17,0.46249157484218023
2007-05-18,0.45305269759708966
2007-05-21,0.44420668432611415
2007-05-22,0.4421666283201391
2007-05-23,0.4336058113079206
2007-05-24,0.4271854253131771
2007-05-25,0.41928205637732696
2007-05-28,0.4110491313699617
2007-05-29,0.4065450927019043
2007-05-30,0.3992430207279772
2007-05-31,0.3916854273521036
2007-06-01,0.38753461677635975
2007-06-04,0.47091170382567477
2007-06-05,0.4625515344261653
2007-06-06,0.4552716696654867
2007-06-07,0.4679087064802278
2007-06-08,0.4626617079465298
2007-06-11,0.45942742843674456
2007-06-12,0.4593959703784961
2007-06-13,0.45089661076570536
2007-06-14,0.4446329501960015
2007-06-15,0.43563600677629943
2007-06-18,0.4297025492128247
2007-06-19,0.4537083481709368
2007-06-20,0.4467899627341689
2007-06-21,0.4396708541625201
2007-06-22,0.4308132616343188
2007-06-25,0.4243484591700552
2007-06-26,0.4175616620332858
2007-06-27,0.409912131072014
2007-06-28,0.4143115479925705
2007-06-29,0.40625256971494966
2007-07-02,0.3996620087023534
2007-07-03,0.39593778602199614
2007-07-04,0.3884358109134636
2007-07-05,0.398343818327836
2007-07-06,0.39275338674542326
2007-07-09,0.38541997457319205
2007-07-10,0.39439383362319447
2007-07-11,0.39244445161067065
2007-07-12,0.38511042416429087
2007-07-13,0.3779547972972429
2007-07-16,0.3789496737035144
2007-07-17,0.37795513067029535
2007-07-18,0.378963605112681
2007-07-19,0.37321913295006726
2007-07-20,0.36666268040257377
2007-07-23,0.3601149516473872
2007-07-24,0.36711168055511395
2007-07-25,0.3701833464649646
2007-07-26,0.3902184588150591
2007-07-27,0.3930663424919514
2007-07-30,0.3862990955205565
2007-07-31,0.3933936547530984
2007-08-01,0.38630796730070166
2007-08-02,0.3843654042704676
2007-08-03,0.38448628272020313
2007-08-06,0.39659149915246544
2007-08-07,0.3890789092202249
2007-08-08,0.40725696458133165
2007-08-09,0.44994373648268515
2007-08-10,0.45465962345473343
2007-08-13,0.44564010322231995
2007-08-14,0.4431763441340253
2007-08-15,0.5644487044896108
2007-08-16,0.5526018566744053
2007-08-17,0.5546583488959668
2007-08-20,0.5427849187293251
2007-08-21,0.5482833026821079
2007-08-22,0.5389667781969497
2007-08-23,0.52729203673107
2007-08-24,0.5246790218790913
2007-08-27,0.525944270812032
2007-08-28,0.5161185561477131
2007-08-29,0.5113728228993011
2007-08-30,0.50202186804959
2007-08-31,0.4962808120409251
2007-09-03,0.4857294617377043
2007-09-04,0.4758664606798844
2007-09-05,0.4722227453225861
2007-09-06,0.47154287058548555
2007-09-07,0.4742380035383078
2007-09-10,0.4643462333216455
2007-09-11,0.45814836286949673
2007-09-12,0.4689029481673153
2007-09-13,0.4612361412552143
2007-09-14,0.45385676066353803
2007-09-17,0.4529211308826295
2007-09-18,0.4482880355307288
2007-09-19,0.4472303889495883
2007-09-20,0.44578351382705933
2007-09-21,0.44256032537948997
2007-09-24,0.5017370949013038
2007-09-25,0.49335623437836484
2007-09-26,0.4908087468658235
2007-09-27,0.48041839640047096
2007-09-28,0.47196099923616575
2007-10-01,0.46640471181153387
2007-10-02,0.45943669814241006
2007-10-03,0.45214876180301544
2007-10-04,0.4535549699871009
2007-10-05,0.4488905804313563
2007-10-08,0.43986052789492264
2007-10-09,0.43151791851555826
2007-10-10,0.4238237935746411
2007-10-11,0.4254464657274755
2007-10-12,0.41715424916929705
2007-10-15,0.42260372927838674
2007-10-16,0.41872826462993873
2007-10-17,0.42052748875668045
2007-10-18,0.4154865485187216
2007-10-19,0.4187551953110552
2007-10-22,0.41074042898161367
2007-10-23,0.4335337107999792
2007-10-24,0.43582130741853364
2007-10-25,0.4482119998393618
2007-10-26,0.4532416918157463
2007-10-29,0.4476070495423414
2007-10-30,0.44543028949544955
2007-10-31,0.43703393735498386
2007-11-01,0.4339280391954408
2007-11-02,0.44633738673788015
2007-11-05,0.4376388771578686
2007-11-06,0.4608545709874212
2007-11-07,0.47236219323735046
2007-11-08,0.4658161122159688
2007-11-09,0.4697103247747488
2007-11-12,0.4618138534084919
2007-11-13,0.4733159887432496
2007-11-14,0.4648654140716429
2007-11-15,0.4629875263978502
2007-11-16,0.4546159178911359
2007-11-19,0.4915705857758375
2007-11-20,0.5487202237935103
2007-11-21,0.5389623363464278
2007-11-22,0.5271708717294612
2007-11-23,0.520973680717174
2007-11-26,0.5117339113250167
2007-11-27,0.5031302495378309
2007-11-28,0.49506688275423955
2007-11-29,0.50353903920153
2007-11-30,0.49511577191602374
2007-12-03,0.49768192372237113
2007-12-04,0.487194749971713
2007-12-05,0.4769940150567929
2007-12-06,0.46793875753136754
2007-12-07,0.4691806070161042
2007-12-10,0.46155204646930126
2007-12-11,0.5391850851052912
2007-12-12,0.592496308849262
2007-12-13,0.5792050828506256
2007-12-14,0.5664294907576758
2007-12-17,0.5966372063490509
2007-12-18,0.5836273125891214
2007-12-19,0.5842424941751498
2007-12-20,0.5812732369548765
2007-12-21,0.5684479290137313
2007-12-24,0.561507171815285
2007-12-25,0.5490705200609481
2007-12-26,0.544997772472512
2007-12-27,0.5542567996876538
2007-12-28,0.5432371636771549
2007-12-31,0.5372065747922302
2008-01-01,0.5254658732972104
2008-01-02,0.6765779688993723
2008-01-03,0.661627892398741
2008-01-04,0.6544720956618394
2008-01-07,0.8220654937412226
2008-01-08,1.0823086491384977
2008-01-09,1.0670948805050093
2008-01-10,1.1569668707443617
2008-01-11,1.1286346406167056
2008-01-14,1.102735574831972
2008-01-15,1.0819026240840717
2008-01-16,1.0554411020990229
2008-01-17,1.0398521221789183
2008-01-18,1.0161727431888734
2008-01-21,0.9914247202889385
2008-01-22,0.9765309027368259
2008-01-23,1.0040295553418734
2008-01-24,1.0043897848942909
2008-01-25,0.9803353711868199
2008-01-28,0.9579027153109025
2008-01-29,0.9346942045396451
2008-01-30,0.9123581139004574
2008-01-31,0.8991356849775234
2008-02-01,0.8982047094064916
2008-02-04,0.9143814368194491
2008-02-05,0.9159611672991383
2008-02-06,0.8961898548856709
2008-02-07,0.8822391104456887
2008-02-08,0.8613814277078419
2008-02-11,0.8407776899989676
2008-02-12,0.8311234998482476
2008-02-13,0.811669812177341
2008-02-14,0.809784149017502
2008-02-15,0.7907785353687845
2008-02-18,0.7720194427603491
2008-02-19,0.7728174454552641
2008-02-20,0.759504709662817
2008-02-21,0.7540306015010266
2008-02-22,0.7378041935364693
2008-02-25,0.7210015533963848
2008-02-26,0.7049824082911573
2008-02-27,0.718247542286084
2008-02-28,0.7195508348963261
2008-02-29,0.7344359550022044
2008-03-03,0.7289592334280429
2008-03-04,0.7239870357955315
2008-03-05,0.7214896589695518
2008-03-06,0.7502586993830862
2008-03-07,0.7332752907332961
2008-03-10,0.7544402242722745
2008-03-11,0.7372857031029423
2008-03-12,0.8250006327270302
2008-03-13,0.8063259340986124
2008-03-14,0.8222132351160495
2008-03-17,0.8674637859876342
2008-03-18,0.8659020937727314
2008-03-19,0.8475042796352122
2008-03-20,0.8272257684574388
2008-03-21,0.8074878599706624
2008-03-24,0.789723181880841
2008-03-25,0.772533051720119
2008-03-26,0.842850563267297
2008-03-27,0.8342951779795925
2008-03-28,0.8144485840125206
2008-03-31,0.7959529533835528
2008-04-01,0.7955137057273118
2008-04-02,0.800858616735813
2008-04-03,0.7831922982256657
2008-04-04,0.7726781969228845
2008-04-07,0.7620147400149161
2008-04-08,0.7463060149831301
2008-04-09,0.7842893751671
2008-04-10,0.7775765968700447
2008-04-11,0.7609844019426417
2008-04-14,0.7465649576560636
2008-04-15,0.7636954995284443
2008-04-16,0.747828841380165
2008-04-17,0.7348568432014497
2008-04-18,0.7191656665887214
2008-04-21,0.7488777844214636
2008-04-22,1.6628575405006887
2008-04-23,1.6228227629658145
2008-04-24,1.599703072448134
2008-04-25,1.560627704483039
2008-04-28,1.5255707653203112
2008-04-29,1.4877165818797613
2008-04-30,1.4507369589281165
2008-05-01,1.4266171245292132
2008-05-02,1.3922068294617722
2008-05-05,1.3775948780392586
2008-05-06,1.3640538874985841
2008-05-07,1.3336734217941062
2008-05-08,1.3032893615770829
2008-05-09,1.2713987399710605
2008-05-12,1.2409868476337693
2008-05-13,1.2133323666662816
2008-05-14,1.1860276050750254
2008-05-15,1.1573651783253203
2008-05-16,1.1407443885463562
2008-05-19,1.1928088732064328
2008-05-20,1.199193358887548
2008-05-21,1.836380744834796
2008-05-22,1.7904207103359813
2008-05-23,1.7757898862196506
2008-05-26,1.731382730652007
2008-05-27,1.6999152096501755
2008-05-28,1.6630204448532797
2008-05-29,1.6275419994580784
2008-05-30,1.5874992031494066
2008-06-02,1.5818368411438648
2008-06-03,1.5538728596638784
2008-06-04,1.5240341925298133
2008-06-05,1.5053086102191802
2008-06-06,1.5998676820287359
2008-06-09,1.5694727815416232
2008-06-10,1.5304353615883293
2008-06-11,1.5870727695981683
2008-06-12,1.6408905265129665
2008-06-13,1.6122295866284058
2008-06-16,1.5759829732582773
2008-06-17,1.5405308993979967
2008-06-18,1.5260842362071632
2008-06-19,1.5723371088923648
2008-06-20,1.61406278688284
2008-06-23,1.7048918440769196
2008-06-24,1.6631659087415183
2008-06-25,1.6315117652042843
2008-06-26,1.5966196165649476
2008-06-27,1.556813075484658
2008-06-30,1.539394499145687
2008-07-01,1.586016273560899
2008-07-02,1.6433796274750396
2008-07-03,1.6097940737870793
2008-07-04,1.5696488295156978
2008-07-07,1.542905477338129
2008-07-08,1.5337406156192124
2008-07-09,1.5255046902582765
2008-07-10,1.5046958576403406
2008-07-11,1.571097886192964
2008-07-14,1.54904876101432
2008-07-15,1.5552919764468665
2008-07-16,1.726722548645265
2008-07-17,1.7138514521393038
2008-07-18,1.6798394923325264
2008-07-21,1.6763811022556894
2008-07-22,1.8546534770678862
2008-07-23,1.8256774523447457
2008-07-24,2.003717584890645
2008-07-25,1.954488465046545
2008-07-28,1.9380823821499435
2008-07-29,1.9449116380956744
2008-07-30,1.919953968198196
2008-07-31,1.8757119928176607
2008-08-01,1.829540302917648
2008-08-04,1.795235594566908
2008-08-05,1.7803103100302486
2008-08-06,1.7366827689592592
2008-08-07,1.7052169949892007
2008-08-08,1.6988564271297324
2008-08-11,1.6725592724923084
2008-08-12,1.642016613801456
2008-08-13,1.6493842851197533
2008-08-14,1.612629678506507
2008-08-15,1.5947086881308448
2008-08-18,1.55989541187863
2008-08-19,1.5701265401234386
2008-08-20,1.573953652430719
2008-08-21,1.5776534448350816
2008-08-22,1.5627299651571285
2008-08-25,1.5342762358845294
2008-08-26,1.5375089033888552
2008-08-27,1.5772000634034988
2008-08-28,1.558927997054386
2008-08-29,1.5202752711269103
2008-09-01,1.4824338433805404
2008-09-02,1.4692990328724784
2008-09-03,1.4330560198401179
2008-09-04,1.4134265470833638
2008-09-05,1.380357514559181
2008-09-08,1.429815698612937
2008-09-09,1.3995009710607564
2008-09-10,1.3871555183179713
2008-09-11,1.3774069071991761
2008-09-12,1.3442104522730063
2008-09-15,1.326162030824288
2008-09-16,1.3275632730683689
2008-09-17,1.3723493228766501
2008-09-18,1.3402077122595586
2008-09-19,1.3083911525228227
2008-09-22,1.3585738272173506
2008-09-23,1.324905960436438
2008-09-24,1.3969789704931137
2008-09-25,1.3711718623134008
2008-09-26,1.380606870908587
2008-09-29,1.39904344321397
2008-09-30,1.370297780776135
2008-10-01,1.349713076175822
2008-10-02,1.3282957818196972
2008-10-03,1.37836030848251
2008-10-06,1.5508750742725863
2008-10-07,1.9115313546996817
2008-10-08,1.8716987257568993
2008-10-09,1.8252225836867133
2008-10-10,1.801509766834474
2008-10-13,1.7926508974142177
2008-10-14,1.748358510146017
2008-10-15,1.7061846910577998
2008-10-16,1.8468091617706472
2008-10-17,1.8484424470348004
2008-10-20,1.8037045877859268
2008-10-21,1.7702660139086441
2008-10-22,1.7318367821477865
2008-10-23,1.8056274034251916
2008-10-24,1.7702005310133653
2008-10-27,1.7364549403886067
2008-10-28,1.7141168338243458
2008-10-29,1.7761141179552624
2008-10-30,1.7842240666463391
2008-10-31,1.7556265548230923
2008-11-03,1.7396208207537642
2008-11-04,1.7191762213339272
2008-11-05,1.6988045090592383
2008-11-06,1.6572385585666294
2008-11-07,1.6180118911800372
2008-11-10,1.5890311010172207
2008-11-11,1.55744334728426
2008-11-12,1.992718063349655
2008-11-13,1.9817833786768928
2008-11-14,1.9593651114583008
2008-11-17,1.914224751694534
2008-11-18,1.8677537417978851
2008-11-19,2.090537682033022
2008-11-20,2.1031835868511335
2008-11-21,2.050864773699134
2008-11-24,2.028138456812059
2008-11-25,2.045916772500778
2008-11-26,1.9945976436364303
2008-11-27,1.944587040993537
2008-11-28,1.8964370382377582
2008-12-01,2.0700504341682113
2008-12-02,2.026048706225988
2008-12-03,1.9764061930686214
2008-12-04,1.930541841038417
2008-12-05,1.9036639409307514
2008-12-08,1.857216336348569
2008-12-09,1.8973424045227052
2008-12-10,1.8508621018325488
2008-12-11,1.8443028926941474
2008-12-12,1.8024921747402953
2008-12-15,1.766078061694896
2008-12-16,1.73015823553801
2008-12-17,1.6891513253702286
2008-12-18,1.6494354670613822
2008-12-19,1.6083634290793856
2008-12-22,1.5760316621184995
2008-12-23,1.5410899143138923
2008-12-24,1.503467759547906
2008-12-25,1.4660593180359383
2008-12-26,1.4298008938310256
2008-12-29,1.3943380106702967
2008-12-30,1.360274157660874
2008-12-31,1.3279719906684782
2009-01-01,1.2950961153520615
2009-01-02,1.2753583966869861
2009-01-05,1.2523747266692984
2009-01-06,1.2276730036943877
2009-01-07,1.1973988809081124
