,"American Airlines Group Inc - GJR-GARCH Volatility"
2006-07-31,0.5809330322851335
2006-08-01,0.5971292724360446
2006-08-02,0.587169699490701
2006-08-03,0.5882427356117541
2006-08-04,0.5921178666448091
2006-08-07,0.6022257716172565
2006-08-08,0.5995850164905724
2006-08-09,0.5981920260250884
2006-08-10,0.5884759502307635
2006-08-11,0.6563626223361595
2006-08-14,0.6467524657857904
2006-08-15,0.6466686879693496
2006-08-16,0.6448687401324397
2006-08-17,0.6339508119720331
2006-08-18,0.6257834897150931
2006-08-21,0.6365836001657599
2006-08-22,0.6284055824067766
2006-08-23,0.6199059347997888
2006-08-24,0.6121921169044894
2006-08-25,0.6054558943473918
2006-08-28,0.6051286606995243
2006-08-29,0.5952256748494642
2006-08-30,0.5873589362561874
2006-08-31,0.5862327012373159
2006-09-01,0.5779245348659287
2006-09-05,0.5701691433250312
2006-09-06,0.5933382677697436
2006-09-07,0.5835441885581588
2006-09-08,0.573780348216981
2006-09-11,0.5674380530066696
2006-09-12,0.5880074999521689
2006-09-13,0.5781978692454687
2006-09-14,0.5725261810607442
2006-09-15,0.5633947603590221
2006-09-18,0.5633466747927071
2006-09-19,0.5579960645022508
2006-09-20,0.5495895850541566
2006-09-21,0.5503611977601619
2006-09-22,0.5412327262832506
2006-09-25,0.5364324822379793
2006-09-26,0.5277683014353931
2006-09-27,0.5681781093988046
2006-09-28,0.562788805858823
2006-09-29,0.5534164001906702
2006-10-02,0.5493880268080112
2006-10-03,0.5439550165225062
2006-10-04,0.5351769613875396
2006-10-05,0.5270171648058534
2006-10-06,0.5191068444935012
2006-10-09,0.5136071845291886
2006-10-10,0.5077629525674358
2006-10-11,0.5029401356026381
2006-10-12,0.49485903083605537
2006-10-13,0.5032118838024396
2006-10-16,0.49970759650019325
2006-10-17,0.4921394692564294
2006-10-18,0.48880084410729074
2006-10-19,0.4839665719861239
2006-10-20,0.4829813474659244
2006-10-23,0.47574488457575664
2006-10-24,0.4684505946201798
2006-10-25,0.48548613203674523
2006-10-26,0.47913993196142607
2006-10-27,0.47161909884990877
2006-10-30,0.46993133796332415
2006-10-31,0.4736034315754057
2006-11-01,0.4766273865400519
2006-11-02,0.47526343894728534
2006-11-03,0.46784261969170793
2006-11-06,0.4721233965818682
2006-11-07,0.4651860866363052
2006-11-08,0.4645490497245689
2006-11-09,0.45959548822850727
2006-11-10,0.4527478662567059
2006-11-13,0.4537453100584072
2006-11-14,0.4487805075980908
2006-11-15,0.5325276330858333
2006-11-16,0.5249740793601148
2006-11-17,0.5211032987805777
2006-11-20,0.5127733885450765
2006-11-21,0.5055411437262055
2006-11-22,0.5014428126915371
2006-11-24,0.49339106882877404
2006-11-27,0.534914385673072
2006-11-28,0.5295741534478434
2006-11-29,0.528502397345556
2006-11-30,0.5198485664114117
2006-12-01,0.5131317725497029
2006-12-04,0.5095432660726663
2006-12-05,0.5022424354831041
2006-12-06,0.5014608539058657
2006-12-07,0.4996592827117295
2006-12-08,0.49170864665978775
2006-12-11,0.48936164418556555
2006-12-12,0.4976630366020768
2006-12-13,0.48986313517144764
2006-12-14,0.5005916000094288
2006-12-15,0.4939410964882352
2006-12-18,0.4881432851120663
2006-12-19,0.4838002066969381
2006-12-20,0.48835280853088164
2006-12-21,0.48060247564905445
2006-12-22,0.47380983780415536
2006-12-26,0.4666622033119889
2006-12-27,0.4612820876643705
2006-12-28,0.4614953152524953
2006-12-29,0.4715018256592438
2007-01-03,0.4718466416114457
2007-01-04,0.4720530953187364
2007-01-05,0.46590469025327486
2007-01-08,0.4592044877829484
2007-01-09,0.45211543172070556
2007-01-10,0.44645881467387344
2007-01-11,0.4455511728185664
2007-01-12,0.4393824334221841
2007-01-16,0.43422675689091295
2007-01-17,0.4715303650879761
2007-01-18,0.46693817235261464
2007-01-19,0.4599168764026822
2007-01-22,0.4596491644722092
2007-01-23,0.5153704880957
2007-01-24,0.5070159760796498
2007-01-25,0.49917046066449083
2007-01-26,0.5051541784445616
2007-01-29,0.5038174669461153
2007-01-30,0.5037171706424153
2007-01-31,0.5057825975653967
2007-02-01,0.50217645106078
2007-02-02,0.4941087394491217
2007-02-05,0.48642657575424475
2007-02-06,0.4787528661010814
2007-02-07,0.47142958753137243
2007-02-08,0.4657804057707881
2007-02-09,0.4641604033090285
2007-02-12,0.4575919894403747
2007-02-13,0.45063394146468816
2007-02-14,0.4518674132973078
2007-02-15,0.4456168331649961
2007-02-16,0.4410748507906566
2007-02-20,0.43488370031538315
2007-02-21,0.4304024670003647
2007-02-22,0.4301741205605005
2007-02-23,0.42446869707906615
2007-02-26,0.4226349446034958
2007-02-27,0.4298292042195365
2007-02-28,0.4238176098276238
2007-03-01,0.4178036572362669
2007-03-02,0.4238073232024195
2007-03-05,0.4194706464104491
2007-03-06,0.41334075772901957
2007-03-07,0.41230488621892414
2007-03-08,0.40632200678772
2007-03-09,0.401447660847588
2007-03-12,0.3962303239278892
2007-03-13,0.41844573411614555
2007-03-14,0.4319494428749735
2007-03-15,0.4266514610311325
2007-03-16,0.42047912671142196
2007-03-19,0.418555987652787
2007-03-20,0.4132678046981158
2007-03-21,0.4086959799166124
2007-03-22,0.4181286309259389
2007-03-23,0.41270841571259487
2007-03-26,0.41201743118465267
2007-03-27,0.40603158842631937
2007-03-28,0.4008661517264834
2007-03-29,0.4011637645650465
2007-03-30,0.3954582066413592
2007-04-02,0.39138102560037324
2007-04-03,0.40295042275694415
2007-04-04,0.41102148119046045
2007-04-05,0.4057041922386309
2007-04-09,0.4010393043081937
2007-04-10,0.4235799726143813
2007-04-11,0.42251510931563147
2007-04-12,0.422494770618525
2007-04-13,0.41895680445602024
2007-04-16,0.412830822977161
2007-04-17,0.4076252160992987
2007-04-18,0.40397017068095514
2007-04-19,0.4164756026467817
2007-04-20,0.4104762209921544
2007-04-23,0.43940961801034806
2007-04-24,0.4343548484822059
2007-04-25,0.42795977381057676
2007-04-26,0.5134121151667538
2007-04-27,0.5444546592692545
2007-04-30,0.5359615657862045
2007-05-01,0.5271794760800158
2007-05-02,0.525783974651187
2007-05-03,0.5210752498440124
2007-05-04,0.5135824062407123
2007-05-07,0.5161646946469702
2007-05-08,0.5131283348247297
2007-05-09,0.5048550247348242
2007-05-10,0.5094982590745526
2007-05-11,0.5012874756065625
2007-05-14,0.4933347808537322
2007-05-15,0.49968848335738136
2007-05-16,0.4926493349229247
2007-05-17,0.48508355816292104
2007-05-18,0.4775514774346322
2007-05-21,0.4728100582686456
2007-05-22,0.4758683406153429
2007-05-23,0.4684979043709801
2007-05-24,0.4612961547639434
2007-05-25,0.463324755220353
2007-05-29,0.4620779661485711
2007-05-30,0.454930326973263
2007-05-31,0.4479370674547933
2007-06-01,0.4429870661768806
2007-06-04,0.45693443862331057
2007-06-05,0.4521394541510395
2007-06-06,0.4559482273241119
2007-06-07,0.5289899583167907
2007-06-08,0.522112298265421
2007-06-11,0.5341980643918508
2007-06-12,0.5285829736190903
2007-06-13,0.5232294143107782
2007-06-14,0.5147197489896809
2007-06-15,0.5288558404707279
2007-06-18,0.5218989212481666
2007-06-19,0.5284635351658618
2007-06-20,0.5211265105519004
2007-06-21,0.5132771181340544
2007-06-22,0.5053437087765118
2007-06-25,0.49735780641304905
2007-06-26,0.5046797915510388
2007-06-27,0.5051933372482261
2007-06-28,0.5040682453795319
2007-06-29,0.5033858758447639
2007-07-02,0.4960231244609469
2007-07-03,0.5050833356981795
2007-07-05,0.49998594020232207
2007-07-06,0.49399030111936415
2007-07-09,0.49073321428246525
2007-07-10,0.5268830230705863
2007-07-11,0.5206867618828042
2007-07-12,0.5123235188823562
2007-07-13,0.5114733424138544
2007-07-16,0.5054424358915661
2007-07-17,0.4976446804699111
2007-07-18,0.49132276316083706
2007-07-19,0.4870534434741222
2007-07-20,0.4971516472868213
2007-07-23,0.489687966362254
2007-07-24,0.483789710928209
2007-07-25,0.47829281031602394
2007-07-26,0.47160298854014904
2007-07-27,0.4784593261709923
2007-07-30,0.47897541523547943
2007-07-31,0.5081466914189248
2007-08-01,0.504424571169962
2007-08-02,0.49657188603464053
2007-08-03,0.4893852028821468
2007-08-06,0.5001259357401894
2007-08-07,0.49843823729726033
2007-08-08,0.49050844763367735
2007-08-09,0.5519520957474481
2007-08-10,0.5431949484301193
2007-08-13,0.535138819373067
2007-08-14,0.5343148060834549
2007-08-15,0.6710023219035833
2007-08-16,0.666251979359161
2007-08-17,0.6596926739020224
2007-08-20,0.648705893298342
2007-08-21,0.6502183694729026
2007-08-22,0.6526938608566806
2007-08-23,0.6514405606039587
2007-08-24,0.6439161032308479
2007-08-27,0.6426694080162833
2007-08-28,0.6455184706884846
2007-08-29,0.6386898684024979
2007-08-30,0.6279863820179543
2007-08-31,0.6191530214736903
2007-09-04,0.6161982181084266
2007-09-05,0.6158453896880287
2007-09-06,0.6073245228047357
2007-09-07,0.617466527027984
2007-09-10,0.6079845326979956
2007-09-11,0.6064714403828098
2007-09-12,0.6145319096678382
2007-09-13,0.604011986636027
2007-09-14,0.5938273385421052
2007-09-17,0.5944559159433104
2007-09-18,0.5857908500480354
2007-09-19,0.5774527617043667
2007-09-20,0.5739182380792581
2007-09-21,0.5660814782343616
2007-09-24,0.7131835331806252
2007-09-25,0.7020327684659741
2007-09-26,0.689999869565205
2007-09-27,0.6800460190310653
2007-09-28,0.6690183226190446
2007-10-01,0.6629581072737553
2007-10-02,0.656433838250284
2007-10-03,0.6455413077410307
2007-10-04,0.6351031317825476
2007-10-05,0.6249697176663842
2007-10-08,0.6152417378559423
2007-10-09,0.6075848385205148
2007-10-10,0.6031882691166996
2007-10-11,0.6254376803487299
2007-10-12,0.6180535316621045
2007-10-15,0.6537934903316185
2007-10-16,0.6436565823480718
2007-10-17,0.6325185657354256
2007-10-18,0.6370639967852524
2007-10-19,0.6511900367788193
2007-10-22,0.6399500261739193
2007-10-23,0.6466156880249659
2007-10-24,0.6354307924550084
2007-10-25,0.6482407330614145
2007-10-26,0.6370262192406212
2007-10-29,0.6271316703850954
2007-10-30,0.6238263508381159
2007-10-31,0.6219256579367023
2007-11-01,0.6208562442304982
2007-11-02,0.6242491521820435
2007-11-05,0.6221820923170323
2007-11-06,0.6858338574319585
2007-11-07,0.6780775176924833
2007-11-08,0.6723608406205704
2007-11-09,0.6820396909271483
2007-11-12,0.6759439266684776
2007-11-13,0.6741920497899689
2007-11-14,0.6624333415521896
2007-11-15,0.6520470289787386
2007-11-16,0.6537719051779451
2007-11-19,0.7101748122821592
2007-11-20,0.741912409924514
2007-11-21,0.7320976410288452
2007-11-23,0.7201571578482019
2007-11-26,0.7221222721949517
2007-11-27,0.7093768561209197
2007-11-28,0.7103660464858945
2007-11-29,0.7160246001360568
2007-11-30,0.7064992484072435
2007-12-03,0.7099091632032932
2007-12-04,0.6996787262737091
2007-12-05,0.751406042030539
2007-12-06,0.7449795084430175
2007-12-07,0.7356384655522031
2007-12-10,0.7244901738464091
2007-12-11,0.7487753120930204
2007-12-12,0.8903926414790275
2007-12-13,0.8757623718794956
2007-12-14,0.8600255461322065
2007-12-17,0.8711060073263185
2007-12-18,0.8552907295183317
2007-12-19,0.8435354100451267
2007-12-20,0.8282893190184213
2007-12-21,0.8136574979682791
2007-12-24,0.8021038685856091
2007-12-26,0.7899004215722384
2007-12-27,0.7859452652697897
2007-12-28,0.7801749726824104
2007-12-31,0.7661918010524518
2008-01-02,0.8336944836089536
2008-01-03,0.8354052334047232
2008-01-04,0.8251279973434424
2008-01-07,0.8119443774052506
2008-01-08,0.883212595018889
2008-01-09,0.8680322574651244
2008-01-10,0.8943199561678137
2008-01-11,0.8994732058266105
2008-01-14,0.8833836290083714
2008-01-15,0.8703752501076762
2008-01-16,0.8545626670993767
2008-01-17,0.8391037218365797
2008-01-18,0.8262151414734542
2008-01-22,0.8522564825215472
2008-01-23,0.8539340302388705
2008-01-24,0.8491702938751449
2008-01-25,0.8406449024409771
2008-01-28,0.8398870424051083
2008-01-29,0.8270795318468472
2008-01-30,0.8131402683424306
2008-01-31,0.8010884445552813
2008-02-01,0.8123980059059721
2008-02-04,0.828975403736444
2008-02-05,0.8140792172755671
2008-02-06,0.8057578693379296
2008-02-07,0.7912850636780654
2008-02-08,0.7789758661216662
2008-02-11,0.76515144383318
2008-02-12,0.7531790703411773
2008-02-13,0.7416559202217696
2008-02-14,0.7938346024204286
2008-02-15,0.781153385706034
2008-02-19,0.7777026552609937
2008-02-20,0.7648574455413244
2008-02-21,0.754627587621868
2008-02-22,0.7506195201298725
2008-02-25,0.7378936752676499
2008-02-26,0.7252602098557455
2008-02-27,0.712798636362332
2008-02-28,0.7216098003769073
2008-02-29,0.7399528552549818
2008-03-03,0.736895954663886
2008-03-04,0.7301864665960334
2008-03-05,0.7175909698428485
2008-03-06,0.7901874942062801
2008-03-07,0.7972433254659458
2008-03-10,0.8182713681902845
2008-03-11,0.8110832756258757
2008-03-12,0.8763982108607937
2008-03-13,0.866925027900337
2008-03-14,0.8742106039164704
2008-03-17,0.9412207095044182
2008-03-18,0.93324596757768
2008-03-19,0.9221250067100448
2008-03-20,0.9077148539051237
2008-03-24,0.8946554912367105
2008-03-25,0.8783487280118303
2008-03-26,0.8956226549166786
2008-03-27,0.8907825593263488
2008-03-28,0.87859930116066
2008-03-31,0.865804303523608
2008-04-01,0.8629391820980201
2008-04-02,0.8655491528503739
2008-04-03,0.8499843622090939
2008-04-04,0.8353857767522739
2008-04-07,0.8211574660197641
2008-04-08,0.8078229632784648
2008-04-09,0.8877315202244427
2008-04-10,0.8741984969101698
2008-04-11,0.8697774542950627
2008-04-14,0.8544516346757142
2008-04-15,0.876181522288618
2008-04-16,0.8613962015240141
2008-04-17,0.8496965834931902
2008-04-18,0.8351776074584376
2008-04-21,0.8251232635188516
2008-04-22,0.9462093594971464
2008-04-23,0.9844469533702666
2008-04-24,0.9939723939828511
2008-04-25,0.9760253685227654
2008-04-28,1.0215644825462562
2008-04-29,1.0054150605595682
2008-04-30,0.9985779649080988
2008-05-01,0.9934605155717061
2008-05-02,1.0072410893127821
2008-05-05,1.0031293575606288
2008-05-06,0.9929488808594328
2008-05-07,1.0273599583398216
2008-05-08,1.01959963318942
2008-05-09,1.0008279852202377
2008-05-12,0.9834619565595815
2008-05-13,0.965369663911188
2008-05-14,0.9503967234792006
2008-05-15,0.9377888866903895
2008-05-16,0.9216809534757675
2008-05-19,0.9347311399541581
2008-05-20,0.9446567376565945
2008-05-21,1.295140965300689
2008-05-22,1.2739509660893549
2008-05-23,1.4859350874112907
2008-05-27,1.4624377771378858
2008-05-28,1.4670581706258277
2008-05-29,1.4435162319835546
2008-05-30,1.4508182505055554
2008-06-02,1.4357380053477724
2008-06-03,1.416287881752859
2008-06-04,1.3909099395719335
2008-06-05,1.3685400249901352
2008-06-06,1.3666312099465605
2008-06-09,1.3529410098005012
2008-06-10,1.33400026836579
2008-06-11,1.4408404172565399
2008-06-12,1.5467637738193896
2008-06-13,1.5220333767693797
2008-06-16,1.501835836568032
2008-06-17,1.4762214346093205
2008-06-18,1.4768118742751224
2008-06-19,1.4817034683093646
2008-06-20,1.513755480914933
2008-06-23,1.676694498112283
2008-06-24,1.651312823180393
2008-06-25,1.6235314841418997
2008-06-26,1.6037213224248157
2008-06-27,1.5733676340893759
2008-06-30,1.5440896424754622
2008-07-01,1.5206907733000816
2008-07-02,1.493188056475138
2008-07-03,1.4651946314397961
2008-07-07,1.4386017336288734
2008-07-08,1.421694106339335
2008-07-09,1.4002808818233576
2008-07-10,1.4008266959192346
2008-07-11,1.4253779751350166
2008-07-14,1.4779665557785806
2008-07-15,1.4799195032163066
2008-07-16,1.5233359222443354
2008-07-17,1.5125449018128356
2008-07-18,1.5034009644802016
2008-07-21,1.493484549635516
2008-07-22,1.648510127357427
2008-07-23,1.649477480901149
2008-07-24,1.6688781860878883
2008-07-25,1.6372729155519554
2008-07-28,1.6354056377547437
2008-07-29,1.6301821125260822
2008-07-30,1.5993304724165045
2008-07-31,1.5707650263486261
2008-08-01,1.5415089607264696
2008-08-04,1.5234557689673829
2008-08-05,1.5276139630155257
2008-08-06,1.4989053806027917
2008-08-07,1.4709357878575122
2008-08-08,1.4759667191369865
2008-08-11,1.451597845134802
2008-08-12,1.440379050111463
2008-08-13,1.4174562215461897
2008-08-14,1.3943854517313352
2008-08-15,1.3685609244750487
2008-08-18,1.3428708694435219
2008-08-19,1.4430021081065685
2008-08-20,1.417154846867483
2008-08-21,1.436070400781243
2008-08-22,1.4359241317005575
2008-08-25,1.4093421699502218
2008-08-26,1.3987248592914907
2008-08-27,1.3785685314847427
2008-08-28,1.379554010541088
2008-08-29,1.3557112258884632
2008-09-02,1.3322133477788005
2008-09-03,1.3123782183501829
2008-09-04,1.3478153656936842
2008-09-05,1.3240199877645353
2008-09-08,1.3035259122855976
2008-09-09,1.3069738865027105
2008-09-10,1.3049136109336894
2008-09-11,1.300766996813803
2008-09-12,1.2794805086440355
2008-09-15,1.2556258073168136
2008-09-16,1.2645789797398974
2008-09-17,1.3719756834579833
2008-09-18,1.347135748170911
2008-09-19,1.3219390031313853
2008-09-22,1.3955821494989107
2008-09-23,1.3704071978795207
2008-09-24,1.4114198935823457
2008-09-25,1.38513600343071
2008-09-26,1.3603288073109383
2008-09-29,1.3728137280782124
2008-09-30,1.3543811575771423
2008-10-01,1.359127954241248
2008-10-02,1.33421683095365
2008-10-03,1.329537466941041
2008-10-06,1.3165087420902302
2008-10-07,1.4632884213305317
2008-10-08,1.6290555791623564
2008-10-09,1.6649165384486995
2008-10-10,1.6948741546203365
2008-10-13,1.7108603099025939
2008-10-14,1.6808375412275869
2008-10-15,1.657407336776328
2008-10-16,1.6937132815208127
2008-10-17,1.669480565924623
2008-10-20,1.637843838709906
2008-10-21,1.6106172729733157
2008-10-22,1.5876746014218404
2008-10-23,1.6787665472006523
2008-10-24,1.6602929139160958
2008-10-27,1.6754676362138423
2008-10-28,1.679295602328548
2008-10-29,1.6480124756809338
2008-10-30,1.6275729661062819
2008-10-31,1.6046544300876746
2008-11-03,1.5797280234268178
2008-11-04,1.5737149157328338
2008-11-05,1.6253759688146001
2008-11-06,1.6348045754768368
2008-11-07,1.6040064962461966
2008-11-10,1.5832486399804675
2008-11-11,1.5532970301909421
2008-11-12,2.0084119696914775
2008-11-13,2.0153048801608158
2008-11-14,2.0326165206452496
2008-11-17,1.9991300407927444
2008-11-18,1.9619568802601144
2008-11-19,2.0767169282307107
2008-11-20,2.07245940852891
2008-11-21,2.033197275229337
2008-11-24,2.0102536854835016
2008-11-25,1.9892588971775393
2008-11-26,1.9514342110355656
2008-11-28,1.914399174675961
2008-12-01,1.956660440648811
2008-12-02,1.9431966858761365
2008-12-03,1.9069717984280732
2008-12-04,1.87617141007958
2008-12-05,1.8538618395123192
2008-12-08,1.8216279642122317
2008-12-09,1.8630856985120143
2008-12-10,1.8322854581096255
2008-12-11,1.8433188438249093
2008-12-12,1.8088832798165835
2008-12-15,1.7839542819254086
2008-12-16,1.7647034311747682
2008-12-17,1.7321750604370219
2008-12-18,1.6993124962760675
2008-12-19,1.6671891554349796
2008-12-22,1.636481603929601
2008-12-23,1.6061079913878769
2008-12-24,1.5792179520256222
2008-12-26,1.5529309025194908
2008-12-29,1.523578087266944
2008-12-30,1.4950565661539363
2008-12-31,1.4676840613701574
2009-01-02,1.4484760791949587
2009-01-05,1.4213991262133236
2009-01-06,1.4038211552758422
2009-01-07,1.3773904413781881
2009-01-08,1.3551980061968807
2009-01-09,1.3481253250347314
2009-01-12,1.3363142429832888
2009-01-13,1.3163394243127418
2009-01-14,1.354161957817454
2009-01-15,1.329331137076086
2009-01-16,1.3250344357789348
2009-01-20,1.361213548272276
2009-01-21,1.3363028339414686
2009-01-22,1.3114855119291253
2009-01-23,1.287549812628622
2009-01-26,1.264637764737397
2009-01-27,1.336980135978093
2009-01-28,1.3217009813115823
2009-01-29,1.3683314729991414
2009-01-30,1.4248777337020886
2009-02-02,1.3981276679903019
2009-02-03,1.3719032210764723
2009-02-04,1.3598655124680528
2009-02-05,1.3449701498546351
2009-02-06,1.3227132070104994
2009-02-09,1.2984838974742814
2009-02-10,1.2968639342660433
2009-02-11,1.3225694537528077
2009-02-12,1.29919022625634
2009-02-13,1.2748374390486028
2009-02-17,1.2777420866512927
2009-02-18,1.3754279523115707
2009-02-19,1.3610289622193938
2009-02-20,1.432155747116912
2009-02-23,1.4266493612657596
2009-02-24,1.4009775287277098
2009-02-25,1.4246601826400567
2009-02-26,1.3989033004464606
2009-02-27,1.452381272256015
2009-03-02,1.5160104313625287
2009-03-03,1.509552602594557
2009-03-04,1.4821485715001719
2009-03-05,1.600412584304435
2009-03-06,1.5799467915091319
2009-03-09,1.5717488845232241
2009-03-10,1.5771071504498355
2009-03-11,1.5548725928512601
2009-03-12,1.532728167680101
2009-03-13,1.5196190535788896
2009-03-16,1.5474180883006379
2009-03-17,1.5256385718773628
2009-03-18,1.5013154152275932
2009-03-19,1.6155819756360246
2009-03-20,1.6503236409868216
2009-03-23,1.6404727489355013
2009-03-24,1.6163585740794029
2009-03-25,1.5858251984377094
2009-03-26,1.5609913004241887
2009-03-27,1.5410886879086485
2009-03-30,1.5466402749185084
2009-03-31,1.5189798892677941
2009-04-01,1.4911958744578124
2009-04-02,1.4719798667101396
2009-04-03,1.4471482080284659
2009-04-06,1.4238369906699293
2009-04-07,1.401899171837975
2009-04-08,1.3760065174264255
2009-04-09,1.3663348550044385
2009-04-13,1.343413559556401
2009-04-14,1.3433166700372627
2009-04-15,1.3300981963749894
2009-04-16,1.3063106384011425
2009-04-17,1.2841992181900752
2009-04-20,1.314406279656332
2009-04-21,1.3232654971697857
2009-04-22,1.3009088976557892
2009-04-23,1.289644667340582
2009-04-24,1.2655539593395455
2009-04-27,1.4202656131864912
2009-04-28,1.401299916506099
2009-04-29,1.3768599536626809
2009-04-30,1.363687307266589
2009-05-01,1.3423746109041248
2009-05-04,1.3413977933484162
2009-05-05,1.3245304481211446
2009-05-06,1.2997947776476102
2009-05-07,1.523882227732839
2009-05-08,1.5182961410739342
2009-05-11,1.4899323783313123
2009-05-12,1.5016522580144847
2009-05-13,1.5518039889109707
2009-05-14,1.52658309043432
2009-05-15,1.504264797168371
2009-05-18,1.4777094125706853
2009-05-19,1.4514780549495059
2009-05-20,1.429031362846876
2009-05-21,1.4021511673139955
2009-05-22,1.3812334400817263
2009-05-26,1.3552402163454271
2009-05-27,1.3875435949908024
2009-05-28,1.362077825970308
2009-05-29,1.336544006009529
2009-06-01,1.3361897754435932
2009-06-02,1.3136688075767042
2009-06-03,1.2984009288351575
2009-06-04,1.2789536441951288
2009-06-05,1.2554112441745933
2009-06-08,1.2533414060023709
2009-06-09,1.2299468915363785
2009-06-10,1.2176681961848228
2009-06-11,1.1952475592947263
2009-06-12,1.173266716480102
2009-06-15,1.1593743347167904
2009-06-16,1.1381313632441556
2009-06-17,1.1175096563341187
2009-06-18,1.100831365832206
2009-06-19,1.083597674416109
2009-06-22,1.0731265945823913
2009-06-23,1.1525970640254122
2009-06-24,1.131612820712102
2009-06-25,1.1260387204710147
2009-06-26,1.105511145126995
2009-06-29,1.0941150286875692
2009-06-30,1.0827006733164988
2009-07-01,1.0630308217544777
2009-07-02,1.0440702562567328
2009-07-06,1.0335731033652145
2009-07-07,1.0416419749606867
2009-07-08,1.0309464447778072
2009-07-09,1.0120452578812866
2009-07-10,1.0080422491145895
2009-07-13,0.990503526495489
2009-07-14,0.9798782210050391
2009-07-15,0.9634370783813543
2009-07-16,0.9463656798510818
2009-07-17,0.931654161156381
2009-07-20,0.918301519110145
2009-07-21,0.9055884296964046
2009-07-22,0.890600779249603
2009-07-23,0.9015792544197099
2009-07-24,0.9589507578598601
2009-07-27,0.9413617965479586
2009-07-28,0.9265305801753119
2009-07-29,0.9128623291603176
2009-07-30,0.8962660542495181
2009-07-31,0.8899488951619638
2009-08-03,0.906729322344877
2009-08-04,0.9080960852244657
2009-08-05,0.9044452620252925
2009-08-06,0.9169619228735728
2009-08-07,0.9048252251125628
2009-08-10,0.9028157951653261
2009-08-11,0.9072141665560564
2009-08-12,0.8945485900721102
2009-08-13,0.88000087727229
2009-08-14,0.8659403628426152
2009-08-17,0.8746362603962861
2009-08-18,0.8588246666229377
2009-08-19,0.8446977637001297
2009-08-20,0.833028923867593
2009-08-21,0.8225622529632637
2009-08-24,0.8080703013971
2009-08-25,0.8075111095211013
2009-08-26,0.8098275594223747
2009-08-27,0.8024493853197222
2009-08-28,0.7920724057811888
2009-08-31,0.797596792872188
2009-09-01,0.9045855382438965
2009-09-02,0.8917581622839232
2009-09-03,0.8789451382196729
2009-09-04,0.8657056289524749
2009-09-08,0.8502727844639038
2009-09-09,0.8394138955247287
2009-09-10,0.8534530215542038
2009-09-11,0.8379854843611553
2009-09-14,0.824150726505777
2009-09-15,0.8182605892990326
2009-09-16,0.8036656767586879
2009-09-17,0.8449979810626769
2009-09-18,0.8365977097745367
2009-09-21,0.8379214282974269
2009-09-22,0.8338694789953641
2009-09-23,0.9739985379865824
2009-09-24,0.9690686910637449
2009-09-25,0.951448531450861
2009-09-28,0.9340998019483786
2009-09-29,0.9184369352328989
2009-09-30,0.910745156451573
2009-10-01,0.9621419915999926
2009-10-02,0.9447271606130524
2009-10-05,0.9275674767907723
2009-10-06,0.9106802688100802
2009-10-07,0.9006516440888785
2009-10-08,0.8858121900267573
2009-10-09,0.8707479405660401
2009-10-12,0.8550849010478433
2009-10-13,0.8414735076043689
2009-10-14,0.8264139810046779
2009-10-15,0.8116614294149994
2009-10-16,0.8190939946062357
2009-10-19,0.8097777695145749
2009-10-20,0.7988264667623375
2009-10-21,0.8911126393447688
2009-10-22,0.8749175641167573
2009-10-23,0.8743002481985237
2009-10-26,0.9189197157532316
2009-10-27,0.937618773276218
2009-10-28,0.9205065779232651
2009-10-29,0.9049526330145685
2009-10-30,0.9051194197452621
2009-11-02,0.9069824739210786
2009-11-03,0.8905123514022699
2009-11-04,0.8743668269096216
2009-11-05,0.8586830777417243
2009-11-06,0.8562358436785976
2009-11-09,0.8407195418211711
2009-11-10,0.8411942011212393
2009-11-11,0.8323965881717681
2009-11-12,0.8223588049020938
2009-11-13,0.8086024610400342
2009-11-16,0.7994230994911267
2009-11-17,0.7857063573625963
2009-11-18,0.776542405796361
2009-11-19,0.7813027351801605
2009-11-20,0.7676484273415793
2009-11-23,0.7539229801511558
2009-11-24,0.7500522701785522
2009-11-25,0.7478507444671029
2009-11-27,0.7371441867097644
2009-11-30,0.7335113496054442
2009-12-01,0.7204910825263557
2009-12-02,0.721403207644657
2009-12-03,0.7099270892140968
2009-12-04,0.717026409555464
2009-12-07,0.710408792175322
2009-12-08,0.7078665382683377
2009-12-09,0.6976856140125005
2009-12-10,0.687181574258216
2009-12-11,0.7016809018350151
2009-12-14,0.6919623140027208
2009-12-15,0.7010958022980881
2009-12-16,0.6963538841709723
2009-12-17,0.695092839842276
2009-12-18,0.6865661337409529
2009-12-21,0.6751594478343615
2009-12-22,0.6953027196840238
2009-12-23,0.6832387079198601
2009-12-24,0.6755618728140302
2009-12-28,0.7094134450375184
2009-12-29,0.7079379125318831
2009-12-30,0.6954935139884484
2009-12-31,0.6836293732718043
2010-01-04,0.6737104481897249
2010-01-05,0.6929227229641124
2010-01-06,0.6977262471772149
2010-01-07,0.687692585389722
2010-01-08,0.6792085865181623
2010-01-11,0.6710901966203947
2010-01-12,0.6595450159011135
2010-01-13,0.6640504167606552
2010-01-14,0.6535841613747995
2010-01-15,0.6449105519372436
2010-01-19,0.6355612543256551
2010-01-20,0.6254952949463329
2010-01-21,0.6407813480431527
2010-01-22,0.6470210661176341
2010-01-25,0.635960800678784
2010-01-26,0.6363452459160829
2010-01-27,0.6405477031416161
2010-01-28,0.6385059780456249
