,"US Global Jets ETF - GJR-GARCH Volatility"
2018-10-03,0.22253449979722245
2018-10-04,0.2229010417203114
2018-10-05,0.22620555430846523
2018-10-08,0.22177522674996863
2018-10-09,0.2441573107650066
2018-10-10,0.29835853532285617
2018-10-11,0.2875454037191344
2018-10-12,0.2782465697901773
2018-10-15,0.269495241516432
2018-10-16,0.2711501635625544
2018-10-17,0.2636568428848377
2018-10-18,0.29901842618808633
2018-10-19,0.288176277302626
2018-10-22,0.2783620189609208
2018-10-23,0.27332947810289326
2018-10-24,0.3597356829673698
2018-10-25,0.3518364699686489
2018-10-26,0.3396415045308803
2018-10-29,0.32863064799254493
2018-10-30,0.32587658215956544
2018-10-31,0.31358783458546347
2018-11-01,0.3124841935202483
2018-11-02,0.3019768289124184
2018-11-05,0.29097552886797884
2018-11-06,0.2806618826987377
2018-11-07,0.27854541676358635
2018-11-08,0.2698198465643326
2018-11-09,0.2606186179074703
2018-11-12,0.2575320780019452
2018-11-13,0.252776354115649
2018-11-14,0.2446126709718857
2018-11-15,0.23823976746126999
2018-11-16,0.23392438008895095
2018-11-19,0.22999620083818773
2018-11-20,0.23858788569414
2018-11-21,0.23717938527620822
2018-11-23,0.23506335316250387
2018-11-26,0.2287257134648398
2018-11-27,0.2239877309139945
2018-11-28,0.22243318277631152
2018-11-29,0.21601653270062457
2018-11-30,0.21865634955335736
2018-12-03,0.21425499294065473
2018-12-04,0.32804066516211067
2018-12-06,0.31619150652729433
2018-12-07,0.40700770803511815
2018-12-10,0.3908589786611023
2018-12-11,0.3751911976579408
2018-12-12,0.3613500386052283
2018-12-13,0.3720307680824262
2018-12-14,0.3592152797418284
2018-12-17,0.35838152686766656
2018-12-18,0.3501748763118222
2018-12-19,0.3519486871690247
2018-12-20,0.35907806950578314
2018-12-21,0.3658379444508183
2018-12-24,0.3747733619135704
2018-12-26,0.3803260432839171
2018-12-27,0.3653778269134568
2018-12-28,0.3510309935034227
2018-12-31,0.33743252125425016
2019-01-02,0.3249589697177169
2019-01-03,0.39353529346171734
2019-01-04,0.3954961203349535
2019-01-07,0.3808129997781063
2019-01-08,0.3656619405954084
2019-01-09,0.3550088353830085
2019-01-10,0.34204698624604196
2019-01-11,0.3289000741866745
2019-01-14,0.31688567591483213
2019-01-15,0.305164364892102
2019-01-16,0.29645319360735517
2019-01-17,0.2882306201637848
2019-01-18,0.2781241866504961
2019-01-22,0.2842130144803366
2019-01-23,0.27417329410429453
2019-01-24,0.2736584674370592
2019-01-25,0.26485720832176723
2019-01-28,0.25727503959770365
2019-01-29,0.24929599274757708
2019-01-30,0.24392362985164023
2019-01-31,0.23803505624172253
2019-02-01,0.23137377033708897
2019-02-04,0.22647476680637074
2019-02-05,0.2199567593869304
2019-02-06,0.21372706613810052
2019-02-07,0.2098661573479631
2019-02-08,0.20479019605440102
2019-02-11,0.2003216343783167
2019-02-12,0.19745660890433628
2019-02-13,0.19312035314797868
2019-02-14,0.18857939866273835
2019-02-15,0.18441621512220663
2019-02-19,0.18098449767866862
2019-02-20,0.19846569779183504
2019-02-21,0.19360939233415306
2019-02-22,0.19020548887979022
2019-02-25,0.1861890974251715
2019-02-26,0.18212032176558443
2019-02-27,0.19664786497696843
2019-02-28,0.19184564420387554
2019-03-01,0.1920180366528103
2019-03-04,0.21049172430288085
2019-03-05,0.20479376455351367
2019-03-06,0.2085591369372246
2019-03-07,0.21821449814345517
2019-03-08,0.21586266467362994
2019-03-11,0.21076666055142593
2019-03-12,0.22129997740623475
2019-03-13,0.21962689999178153
2019-03-14,0.21344230695904692
2019-03-15,0.2078470235533817
2019-03-18,0.20317782556174777
2019-03-19,0.1982839146274856
2019-03-20,0.20972898512127505
2019-03-21,0.20494813490246747
2019-03-22,0.24153990974578093
2019-03-25,0.23590314537962395
2019-03-26,0.2287420739610446
2019-03-27,0.22511311556637478
2019-03-28,0.2185083192924242
2019-03-29,0.21839071134093593
2019-04-01,0.215586921681256
2019-04-02,0.21316154155944733
2019-04-03,0.21051381142338382
2019-04-04,0.20526321833197492
2019-04-05,0.20063613333594724
2019-04-08,0.19842798290563757
2019-04-09,0.2011902085092612
2019-04-10,0.19932130944783602
2019-04-11,0.1968598354159629
2019-04-12,0.1923243635112307
2019-04-15,0.1927831372293749
2019-04-16,0.18900546658760958
2019-04-17,0.18805644471806862
2019-04-18,0.18417938972642947
2019-04-22,0.1936842843392308
2019-04-23,0.1905014362150585
2019-04-24,0.18610678869939162
2019-04-25,0.1919485337271426
2019-04-26,0.18787062569757942
2019-04-29,0.18561875444038517
2019-04-30,0.18225760231057578
2019-05-01,0.18170231038707244
2019-05-02,0.1784517111153603
2019-05-03,0.17717330498695336
2019-05-06,0.17979714569480795
2019-05-07,0.19803268821081027
2019-05-08,0.19603365425354902
2019-05-09,0.19208521858800068
2019-05-10,0.18815022296027184
2019-05-13,0.25684909577415294
2019-05-14,0.24973396164718967
2019-05-15,0.2416653868471859
2019-05-16,0.23429778744153773
2019-05-17,0.23193976114500078
2019-05-20,0.2284326237646453
2019-05-21,0.22401444953395305
2019-05-22,0.24010323029896957
2019-05-23,0.23843246591016085
2019-05-24,0.2310819672756834
2019-05-28,0.22782219646030982
2019-05-29,0.2239715856978291
2019-05-30,0.21755345550002186
2019-05-31,0.2319952197783394
2019-06-03,0.2250997378941166
2019-06-04,0.2441332611505446
2019-06-05,0.23937763053384917
2019-06-06,0.23196789950335803
2019-06-07,0.22550435472513608
2019-06-10,0.21889708814874628
2019-06-11,0.21268706871834028
2019-06-12,0.20714651336674728
2019-06-13,0.21558376562255332
2019-06-14,0.21440161100141017
2019-06-17,0.2162464011261228
2019-06-18,0.21153530769117482
2019-06-19,0.20628616046647433
2019-06-20,0.20607208544584588
2019-06-21,0.2048344287467319
2019-06-24,0.199697649460378
2019-06-25,0.20363454618507146
2019-06-26,0.19851667134021767
2019-06-27,0.195211592893455
2019-06-28,0.1930467435622782
2019-07-01,0.18975276756874984
2019-07-02,0.1854868825550745
2019-07-03,0.18460332716394903
2019-07-05,0.1810678822983248
2019-07-08,0.17749914704020409
2019-07-09,0.18378903014053916
2019-07-10,0.1805800454092312
2019-07-11,0.17688454878818557
2019-07-12,0.17686852065870853
2019-07-15,0.17342251410932782
2019-07-16,0.17867419735373097
2019-07-17,0.19099645546449284
2019-07-18,0.18709547081637226
2019-07-19,0.1905093068592713
2019-07-22,0.18613501873640004
2019-07-23,0.18852573829586242
2019-07-24,0.18731044818696047
2019-07-25,0.2514454899177951
2019-07-26,0.24414089948224568
2019-07-29,0.23799694115681405
2019-07-30,0.2315813230811155
2019-07-31,0.2356387693059018
2019-08-01,0.23451215490886607
2019-08-02,0.22935065729140608
2019-08-05,0.2782367430804207
2019-08-06,0.2703283270395465
2019-08-07,0.2615518235455452
2019-08-08,0.2565357799606129
2019-08-09,0.2645715699012273
2019-08-12,0.29237146098755945
2019-08-13,0.2819389465824117
2019-08-14,0.32300660488603017
2019-08-15,0.31521264822338585
2019-08-16,0.3087064080967546
2019-08-19,0.29849229336785227
2019-08-20,0.2918451315338325
2019-08-21,0.2827954356067297
2019-08-22,0.2728949336283105
2019-08-23,0.2952447222220916
2019-08-26,0.28473429087484353
2019-08-27,0.27658996511081163
2019-08-28,0.2683112588021606
2019-08-29,0.26677671337656145
2019-08-30,0.2577154360918259
2019-09-03,0.25819768705393165
2019-09-04,0.25037928828080014
2019-09-05,0.24815725095189137
2019-09-06,0.24016708683747656
2019-09-09,0.2342519643460861
2019-09-10,0.22829761102560842
2019-09-11,0.22684782829024397
2019-09-12,0.22040495094257753
2019-09-13,0.21592493695726764
2019-09-16,0.24758100492566065
2019-09-17,0.24033276181161817
2019-09-18,0.23294941081702697
2019-09-19,0.22954620711307777
2019-09-20,0.22475802988992408
2019-09-23,0.22051359958061542
2019-09-24,0.21547426853339124
2019-09-25,0.21026748964117112
2019-09-26,0.20555305592474174
2019-09-27,0.20408135436634087
2019-09-30,0.19879916901234773
2019-10-01,0.19581686444226404
2019-10-02,0.24831429680950715
2019-10-03,0.2453482610494723
2019-10-04,0.23984989305813753
2019-10-07,0.23264788587047164
2019-10-08,0.22673321238848093
2019-10-09,0.22245918187388897
2019-10-10,0.21662649145476184
2019-10-11,0.21427974985985024
2019-10-14,0.20840478113517452
2019-10-15,0.207055801174466
2019-10-16,0.201701536930188
2019-10-17,0.19670404978037437
2019-10-18,0.19191413392452364
2019-10-21,0.18976471958717722
2019-10-22,0.1854198241828527
2019-10-23,0.18137457153636505
2019-10-24,0.17841682768169598
2019-10-25,0.18467034087800888
2019-10-28,0.1818228599489074
2019-10-29,0.17831983849252445
2019-10-30,0.17541165981769855
2019-10-31,0.17461251501539057
2019-11-01,0.1732504545448583
2019-11-04,0.17285720927979836
2019-11-05,0.170391380063664
2019-11-06,0.16754262741165307
2019-11-07,0.16526887547266728
2019-11-08,0.16266088527977463
2019-11-11,0.1602981833958202
2019-11-12,0.16870053941822474
2019-11-13,0.16637824737627213
2019-11-14,0.16370143188133696
2019-11-15,0.16213095817887463
2019-11-18,0.1609721280222138
2019-11-19,0.16002598414007643
2019-11-20,0.18373561657991083
2019-11-21,0.18116319162567213
2019-11-22,0.1791037085043188
2019-11-25,0.17783920040306075
2019-11-26,0.17474069588965244
2019-11-27,0.17154130114931504
2019-11-29,0.16893005061267224
2019-12-02,0.17672584191339988
2019-12-03,0.19107441586983853
2019-12-04,0.18813508763651718
2019-12-05,0.18481370403733594
2019-12-06,0.1828811515711775
2019-12-09,0.18025599795845906
2019-12-10,0.18424327504687926
2019-12-11,0.18036773436510203
2019-12-12,0.17951085538206318
2019-12-13,0.17601243137915001
2019-12-16,0.17529187659443893
2019-12-17,0.17285028435035912
2019-12-18,0.1724502084660961
2019-12-19,0.17058065423722585
2019-12-20,0.16788333449154505
2019-12-23,0.16592073288169867
2019-12-24,0.16355011708953313
2019-12-26,0.16109168693635312
2019-12-27,0.1749884956218551
2019-12-30,0.17451196749793407
2019-12-31,0.17134316093734234
2020-01-02,0.1710127363677922
2020-01-03,0.20412203702687273
2020-01-06,0.20008959193321377
2020-01-07,0.1957915748953463
2020-01-08,0.19331631281399922
2020-01-09,0.1892094839060664
2020-01-10,0.18526149195124172
2020-01-13,0.181277079632258
2020-01-14,0.17891478865649985
2020-01-15,0.17544311898732307
2020-01-16,0.17661793680144722
2020-01-17,0.17323481751657202
2020-01-21,0.24187379767143033
2020-01-22,0.23428724677199142
2020-01-23,0.23396892101302688
2020-01-24,0.24666318898449363
2020-01-27,0.29897198664757874
2020-01-28,0.2905149875651857
2020-01-29,0.2843892276440864
2020-01-30,0.27504709414934747
2020-01-31,0.29773188609888596
2020-02-03,0.28758606503097467
2020-02-04,0.2879660667509282
2020-02-05,0.2828877834053638
2020-02-06,0.27933459936069505
2020-02-07,0.2763170027341785
2020-02-10,0.26672947868580255
2020-02-11,0.2638696587332466
2020-02-12,0.2578484345502218
2020-02-13,0.2525846218596849
2020-02-14,0.2513637969159441
2020-02-18,0.24648259979154713
2020-02-19,0.2428032314447236
2020-02-20,0.23515403122209066
2020-02-21,0.23739651134757647
2020-02-24,0.39880381492658773
2020-02-25,0.5108598163880186
2020-02-26,0.5252260313426973
2020-02-27,0.5746293379214117
2020-02-28,0.5744225274134015
2020-03-02,0.5507820585313215
2020-03-03,0.5399895332318952
2020-03-04,0.5212945232783479
2020-03-05,0.7122173628886058
2020-03-06,0.6818610239630948
2020-03-09,0.7536110588360551
2020-03-10,0.7392063067912774
2020-03-11,0.8071810280228345
2020-03-12,1.253077885847484
2020-03-13,1.2177023429393574
2020-03-16,1.3186620309996036
2020-03-17,1.2619056589143265
2020-03-18,1.6418347419883645
2020-03-19,1.5889002611869631
2020-03-20,1.5190013732712686
2020-03-23,1.450641244415724
2020-03-24,1.4665234317937101
2020-03-25,1.4206694788021597
2020-03-26,1.3592495797314046
2020-03-27,1.3648591311926663
2020-03-30,1.3466952350105053
2020-03-31,1.2863347931234699
2020-04-01,1.3806509508199383
2020-04-02,1.3311930123013718
2020-04-03,1.2806780251101366
2020-04-06,1.2282569503161787
2020-04-07,1.1799216397710486
2020-04-08,1.139772087743861
2020-04-09,1.1059801643790905
2020-04-13,1.0894696838370492
2020-04-14,1.0441105631110146
2020-04-15,1.0006017249635342
2020-04-16,1.0243138601034354
2020-04-17,0.9842925845499396
2020-04-20,0.9502573756619836
2020-04-21,0.9134919309988458
2020-04-22,0.8826060774773761
2020-04-23,0.8434220295913548
2020-04-24,0.806215916488877
2020-04-27,0.7706593722261477
2020-04-28,0.764165568447048
2020-04-29,0.7632254712730702
2020-04-30,0.7456170330672443
2020-05-01,0.8190595362975759
2020-05-04,0.8181195267196597
2020-05-05,0.7961284896296578
2020-05-06,0.7789232953250276
2020-05-07,0.744828965602171
2020-05-08,0.7335142697998451
2020-05-11,0.7184385568717759
2020-05-12,0.7263476440383075
2020-05-13,0.7312660582852181
2020-05-14,0.6991526871864256
2020-05-15,0.6718694873262218
2020-05-18,0.7104795563561277
2020-05-19,0.6831852252500781
2020-05-20,0.6607358443432595
2020-05-21,0.6336355103685398
2020-05-22,0.612164125051444
2020-05-26,0.6615614257194868
2020-05-27,0.6440471939229299
2020-05-28,0.655034402149994
2020-05-29,0.6327312794543984
2020-06-01,0.6142008954731343
2020-06-02,0.5906217266575959
2020-06-03,0.5979160308939709
2020-06-04,0.6475661047337176
2020-06-05,0.632844976277761
2020-06-08,0.652637682025793
2020-06-09,0.7281972617361315
2020-06-10,0.8132304470443787
2020-06-11,1.0719542807414877
2020-06-12,1.062156785036936
2020-06-15,1.01562118922362
2020-06-16,0.9718010166695651
2020-06-17,0.9338306591668536
2020-06-18,0.8925796905598962
2020-06-19,0.865133007115091
2020-06-22,0.8312452273547198
2020-06-23,0.7945095241719888
2020-06-24,0.8261602386946494
2020-06-25,0.790720853398973
2020-06-26,0.777992285308794
2020-06-29,0.7561239898323555
2020-06-30,0.7251512724942293
2020-07-01,0.6945990642089868
2020-07-02,0.6643129714223561
2020-07-06,0.6382886745039427
2020-07-07,0.6467378541573084
2020-07-08,0.6186340727764678
2020-07-09,0.6394298272680122
2020-07-10,0.6196461183611175
2020-07-13,0.5986598733838774
2020-07-14,0.5729481337782679
2020-07-15,0.5859760165740574
2020-07-16,0.5890693847077779
2020-07-17,0.5667023663264518
2020-07-20,0.555221209969504
2020-07-21,0.5320016315764454
2020-07-22,0.5098821746246872
2020-07-23,0.48855551086851945
2020-07-24,0.4831172205583237
2020-07-27,0.463869444995033
2020-07-28,0.4461973168901848
2020-07-29,0.4325157296561594
2020-07-30,0.42272085683107713
2020-07-31,0.4107464414940195
2020-08-03,0.3943299009712553
2020-08-04,0.38067920510582137
2020-08-05,0.3768111638473574
2020-08-06,0.3668982044109783
2020-08-07,0.35245919253156105
2020-08-10,0.36282478746634717
2020-08-11,0.34973659288098524
2020-08-12,0.33705793448604643
2020-08-13,0.3325340361526922
2020-08-14,0.3200271650969648
2020-08-17,0.3471812575586419
2020-08-18,0.33498446531145293
2020-08-19,0.3222715116171456
2020-08-20,0.31031386304836595
2020-08-21,0.30221044058734964
2020-08-24,0.32779194376921467
2020-08-25,0.3155260008303595
2020-08-26,0.3133803963237012
2020-08-27,0.3135040880116238
2020-08-28,0.31033903653907285
2020-08-31,0.3394832078321401
2020-09-01,0.3264690478437428
2020-09-02,0.3169143827597605
2020-09-03,0.30532840418146495
2020-09-04,0.2965903599242565
2020-09-08,0.2858715914532257
2020-09-09,0.2888215656768033
2020-09-10,0.2786716390305982
2020-09-11,0.26895553312769005
2020-09-14,0.2668722908059209
2020-09-15,0.2580161367046643
2020-09-16,0.259852699043131
2020-09-17,0.25762658558464036
2020-09-18,0.2946024256519284
2020-09-21,0.4567525448204969
2020-09-22,0.4378351292438742
2020-09-23,0.4319367245326566
2020-09-24,0.4166956414458879
2020-09-25,0.40110694234829697
2020-09-28,0.3948192122984899
2020-09-29,0.40351150466870217
2020-09-30,0.38725926199382243
2020-10-01,0.37350062168622955
2020-10-02,0.3602925461343879
2020-10-05,0.3468064826383728
2020-10-06,0.34531710817739686
2020-10-07,0.34065710032230356
2020-10-08,0.33110410568278975
2020-10-09,0.31856150614912654
2020-10-12,0.30757300401693255
2020-10-13,0.31903689253752454
2020-10-14,0.3071672560674396
2020-10-15,0.2994340802246799
2020-10-16,0.2888315993792923
2020-10-19,0.28013968515724436
2020-10-20,0.27379674505004625
2020-10-21,0.26867237595257165
2020-10-22,0.2823287360507251
2020-10-23,0.27330426121815227
2020-10-26,0.3740777507417408
2020-10-27,0.39047223716930246
2020-10-28,0.4476848766710799
2020-10-29,0.43475817002098993
2020-10-30,0.4168964331821514
2020-11-02,0.39992819405488284
2020-11-03,0.38728206929833453
2020-11-04,0.372444237973955
2020-11-05,0.37975562299984444
2020-11-06,0.3722857757153771
2020-11-09,0.5466098133037862
2020-11-10,0.5299760975742208
2020-11-11,0.5270032979023945
2020-11-12,0.5252658526879508
2020-11-13,0.5193208834622386
2020-11-16,0.5077445893360165
2020-11-17,0.4862900467827817
2020-11-18,0.4660608440965621
2020-11-19,0.44670873597904937
2020-11-20,0.4351156563489758
2020-11-23,0.42610316638110074
2020-11-24,0.4331493502246079
2020-11-25,0.4154696263266425
2020-11-27,0.39855941991125987
2020-11-30,0.40966024556942304
2020-12-01,0.39588934817698745
2020-12-02,0.38198842495552143
2020-12-03,0.3808907796206152
2020-12-04,0.3661910058971957
2020-12-07,0.35214310272955796
2020-12-08,0.3384969967370464
2020-12-09,0.3332648298275712
2020-12-10,0.32241613979452083
2020-12-11,0.3311886139347185
2020-12-14,0.33030090463091377
2020-12-15,0.3224211029073624
2020-12-16,0.31983934654760665
2020-12-17,0.30791970771615124
2020-12-18,0.30153417716736525
2020-12-21,0.3164878462121413
2020-12-22,0.31656821634522947
2020-12-23,0.31341219823101973
2020-12-24,0.30240620826960546
2020-12-28,0.29213429446061273
2020-12-29,0.2826574591267671
2020-12-30,0.2743113581315947
2020-12-31,0.2656901353080313
2021-01-04,0.32116734516447965
2021-01-05,0.31249491899869347
2021-01-06,0.3037338084573398
2021-01-07,0.29274882339644
2021-01-08,0.28454305895593374
2021-01-11,0.28534881601296336
2021-01-12,0.2802240503597077
2021-01-13,0.2704159396189507
2021-01-14,0.2763030488431136
2021-01-15,0.3243395443050385
2021-01-19,0.31290785225046686
2021-01-20,0.3041607075215338
2021-01-21,0.3095496063638266
2021-01-22,0.29975648716916875
2021-01-25,0.31866369419813106
2021-01-26,0.30679115958580033
2021-01-27,0.308844823171767
2021-01-28,0.3101943829278667
2021-01-29,0.34406401904296824
2021-02-01,0.331305352809157
2021-02-02,0.32116730593259335
2021-02-03,0.31668549066858115
2021-02-04,0.31119688173244925
2021-02-05,0.30030172027479296
2021-02-08,0.29941434434575775
2021-02-09,0.2924456626452169
2021-02-10,0.2820364891286232
2021-02-11,0.2737309752293299
2021-02-12,0.26478855186733435
2021-02-16,0.2606857142230851
2021-02-17,0.2555140982411734
2021-02-18,0.2532115874125827
2021-02-19,0.2577498531522375
2021-02-22,0.26642466102070955
2021-02-23,0.2691187485107643
2021-02-24,0.2672486011188833
2021-02-25,0.321756538395104
2021-02-26,0.30970408134217414
2021-03-01,0.2985902516828036
2021-03-02,0.2877656421465217
2021-03-03,0.2795505342509651
2021-03-04,0.3106631455451387
2021-03-05,0.29975951361049413
2021-03-08,0.3051492939529764
2021-03-09,0.29430464216522306
2021-03-10,0.28377648739809297
2021-03-11,0.2758752435431639
2021-03-12,0.2761007750804043
2021-03-15,0.2850409233776792
2021-03-16,0.3095170819195606
2021-03-17,0.30382833508413926
2021-03-18,0.3059785757205886
2021-03-19,0.2947981166832651
2021-03-22,0.3492163707502843
2021-03-23,0.3997114394159867
2021-03-24,0.3893064386829481
2021-03-25,0.3796958293160461
2021-03-26,0.36711751524545927
2021-03-29,0.3557305783876331
2021-03-30,0.3484155053954976
2021-03-31,0.33684187031899704
2021-04-01,0.32428056741038314
2021-04-05,0.3171892722019457
2021-04-06,0.3062109449382892
2021-04-07,0.2995637828576746
2021-04-08,0.2891057335993183
2021-04-09,0.28125072159907427
2021-04-12,0.29038861961171963
2021-04-13,0.2800233040302182
2021-04-14,0.27022287467940237
2021-04-15,0.26578695679058445
2021-04-16,0.2583395091734906
2021-04-19,0.2587137174561875
2021-04-20,0.33622709825354646
2021-04-21,0.32976007096069104
2021-04-22,0.32349189603450657
2021-04-23,0.3184105368859517
2021-04-26,0.3091449854032894
2021-04-27,0.2989218305845192
2021-04-28,0.2891208128101469
2021-04-29,0.2789314109239044
2021-04-30,0.2692178471052764
2021-05-03,0.26015276973347795
2021-05-04,0.2778807550011335
2021-05-05,0.26861623405892654
2021-05-06,0.2604615894906579
2021-05-07,0.25852131981714777
2021-05-10,0.25476235985718143
2021-05-11,0.2601888498763926
2021-05-12,0.29813673976885174
2021-05-13,0.2928166040374077
2021-05-14,0.30162291822737874
2021-05-17,0.2920072464854254
2021-05-18,0.2815426205745766
2021-05-19,0.2784078231659448
2021-05-20,0.27315637060116316
2021-05-21,0.26438157651394695
2021-05-24,0.2584352328921117
2021-05-25,0.25067848491643635
2021-05-26,0.24973658522531295
2021-05-27,0.2434845243542185
2021-05-28,0.2397861622362725
2021-06-01,0.23457952084527756
2021-06-02,0.22758049037648195
2021-06-03,0.27389553117931664
2021-06-04,0.2647055027761984
2021-06-07,0.2557784729018453
2021-06-08,0.24872187841040444
2021-06-09,0.24259629428332166
2021-06-10,0.2417404020845502
2021-06-11,0.23431784567121644
2021-06-14,0.23955184658023407
2021-06-15,0.23387675985441564
2021-06-16,0.22707039437143717
2021-06-17,0.23511662808061876
2021-06-18,0.23011236733387452
2021-06-21,0.227629704564233
2021-06-22,0.22659607498807213
2021-06-23,0.22005893028913867
2021-06-24,0.21401456679394515
2021-06-25,0.21485024831263286
2021-06-28,0.26371877066299243
2021-06-29,0.2603201974492183
2021-06-30,0.25194014289112404
2021-07-01,0.2487843837542863
2021-07-02,0.24217793541113528
2021-07-06,0.2506146923067361
2021-07-07,0.26111205870277227
2021-07-08,0.2582168158737924
2021-07-09,0.2577588477627878
2021-07-12,0.25002057595326027
2021-07-13,0.2813008034115793
2021-07-14,0.2717681901915675
2021-07-15,0.2647235901841768
2021-07-16,0.295932505818472
2021-07-19,0.35284524709849785
2021-07-20,0.3655538641568435
2021-07-21,0.36112241027108805
2021-07-22,0.3525395467178115
2021-07-23,0.33934555662333343
2021-07-26,0.3337695216762609
2021-07-27,0.3283185964882282
2021-07-28,0.31761280389807967
2021-07-29,0.30606355810517527
2021-07-30,0.32881700868416164
2021-08-02,0.3198629825409624
2021-08-03,0.30792261300528095
2021-08-04,0.31885647304077114
2021-08-05,0.32251570008295716
2021-08-06,0.310506469497819
2021-08-09,0.3113534936370556
2021-08-10,0.30408994458876804
2021-08-11,0.29556449448470634
2021-08-12,0.29948680104472053
2021-08-13,0.29646717659801736
2021-08-16,0.2885647587630894
2021-08-17,0.3039271853585987
2021-08-18,0.29480760505794285
2021-08-19,0.3024419554228546
2021-08-20,0.29158277726916587
2021-08-23,0.29422028889932117
2021-08-24,0.29587659657363913
2021-08-25,0.28599819300128454
2021-08-26,0.2814284313995301
2021-08-27,0.2749382272438665
2021-08-30,0.2968740096404534
2021-08-31,0.287376650408484
2021-09-01,0.2772500409377788
2021-09-02,0.268124714265582
2021-09-03,0.2665634295997859
2021-09-07,0.25765367918972165
2021-09-08,0.2625164154867272
2021-09-09,0.25902663646814394
2021-09-10,0.30736568774019
2021-09-13,0.3001394675813229
2021-09-14,0.2968477367270972
2021-09-15,0.2864933967825437
2021-09-16,0.2777670110002266
2021-09-17,0.26818218061608795
2021-09-20,0.25960252078899393
2021-09-21,0.25627302238042926
2021-09-22,0.25847769497579476
2021-09-23,0.260924906438615
2021-09-24,0.2557376812282461
2021-09-27,0.24815125951725492
2021-09-28,0.249731691220798
2021-09-29,0.24311905972177503
2021-09-30,0.2528729878812682
2021-10-01,0.2836909134956564
2021-10-04,0.275596361369304
2021-10-05,0.2685731230037734
2021-10-06,0.2706259544094025
2021-10-07,0.265917055489113
2021-10-08,0.25694228534828595
2021-10-11,0.25168515331659913
2021-10-12,0.24458052661649088
2021-10-13,0.2719043706894025
2021-10-14,0.263314735630196
2021-10-15,0.25444870288527704
2021-10-18,0.25212811743238794
2021-10-19,0.2507024595012981
2021-10-20,0.24507505136182264
2021-10-21,0.23731258373714614
2021-10-22,0.2420482472566162
2021-10-25,0.23446159088430665
2021-10-26,0.2272831520372771
2021-10-27,0.23961632331708957
2021-10-28,0.23309016195455357
2021-10-29,0.2284942274982018
2021-11-01,0.2347985144757096
2021-11-02,0.22934318564108247
2021-11-03,0.23243608153640863
2021-11-04,0.22769047410904125
2021-11-05,0.2796622913443999
2021-11-08,0.2704687264731359
2021-11-09,0.26248833574084773
2021-11-10,0.2892289591309971
2021-11-11,0.2815051594553819
2021-11-12,0.2910228547726106
2021-11-15,0.28116142125120935
2021-11-16,0.3014604571083909
2021-11-17,0.29259086588613803
2021-11-18,0.2954369597731469
2021-11-19,0.2998633608829195
2021-11-22,0.2893496500775489
2021-11-23,0.2800682066925841
2021-11-24,0.2702689860120839
2021-11-26,0.47819124458735135
2021-11-29,0.4581806490894176
2021-11-30,0.44442501414749375
2021-12-01,0.4921858075970903
2021-12-02,0.49948759984608226
2021-12-03,0.49294904564265063
2021-12-06,0.4935040340260655
2021-12-07,0.4727382332750335
2021-12-08,0.4559260361067352
2021-12-09,0.4418039243827515
2021-12-10,0.42723414891602474
2021-12-13,0.45570193547976073
2021-12-14,0.4388429532304239
2021-12-15,0.42076810763174527
2021-12-16,0.4229363058428539
2021-12-17,0.40779617850097616
2021-12-20,0.39141347549618166
2021-12-21,0.4015383259416217
2021-12-22,0.38583055866532917
2021-12-23,0.3728964134984406
2021-12-27,0.3582862710180227
2021-12-28,0.3446376131532947
2021-12-29,0.3410295072277471
2021-12-30,0.32794024638644154
2021-12-31,0.3156951928680575
2022-01-03,0.3163736449200534
2022-01-04,0.3072464964812455
2022-01-05,0.3102665963328956
2022-01-06,0.2988017168625375
2022-01-07,0.29477298383671463
2022-01-10,0.2933837112042862
2022-01-11,0.28621720074097573
2022-01-12,0.2802866332881395
2022-01-13,0.2772135451236104
2022-01-14,0.2776956024138661
2022-01-18,0.28603660744736853
2022-01-19,0.2884838810055078
2022-01-20,0.279567661219963
2022-01-21,0.30044253959784056
2022-01-24,0.29116244950199194
2022-01-25,0.28093932441009395
2022-01-26,0.27349026746851524
2022-01-27,0.2754609540388619
2022-01-28,0.2659630132180037
2022-01-31,0.27808843988918347
2022-02-01,0.27407083828820605
2022-02-02,0.26600564730847354
2022-02-03,0.27886743947617837
2022-02-04,0.27032869991919095
2022-02-07,0.27208373931567464
2022-02-08,0.2854992616452799
2022-02-09,0.2851728865092192
2022-02-10,0.2750880455417865
2022-02-11,0.3437888846370691
2022-02-14,0.33058078528553353
2022-02-15,0.3534875086901941
2022-02-16,0.3397402448930653
2022-02-17,0.3551679461888418
2022-02-18,0.3472585152303684
2022-02-22,0.3509286081242166
2022-02-23,0.38012940217773217
2022-02-24,0.3650900754608375
2022-02-25,0.35648553519041976
2022-02-28,0.3625540897576526
2022-03-01,0.4467009509727957
2022-03-02,0.4306728531031414
2022-03-03,0.453423243338936
2022-03-04,0.512896972110384
2022-03-07,0.8022018848145396
2022-03-08,0.777364455065962
2022-03-09,0.7576026346311107
2022-03-10,0.7255461143166574
2022-03-11,0.700380516576525
2022-03-14,0.6699279304522241
2022-03-15,0.6597043246788671
2022-03-16,0.6452808783777805
2022-03-17,0.6173153003125712
2022-03-18,0.5919803848101726
2022-03-21,0.5822216794314689
2022-03-22,0.5605288502833731
2022-03-23,0.5419176616424307
2022-03-24,0.522047618517698
2022-03-25,0.5002916573359983
