,"Delta Air Lines Inc - GJR-GARCH Volatility"
2007-10-18,0.43924981274896413
2007-10-19,0.4414976905941865
2007-10-22,0.4339877062774935
2007-10-23,0.43139827259737606
2007-10-24,0.4244504112378736
2007-10-25,0.4302094141229362
2007-10-26,0.4263014187168511
2007-10-29,0.416409976825724
2007-10-30,0.4150122841555416
2007-10-31,0.4054950929419492
2007-11-01,0.4175215572877645
2007-11-02,0.41227184963322444
2007-11-05,0.41396218088129744
2007-11-06,0.4689520124703593
2007-11-07,0.5293621180250813
2007-11-08,0.5293849676747537
2007-11-09,0.5334250387823953
2007-11-12,0.5447269774850517
2007-11-13,0.5396095254904235
2007-11-14,0.5322812677523041
2007-11-15,0.5200031807595027
2007-11-16,0.5072256775834599
2007-11-19,0.542268634534582
2007-11-20,0.6549684206127805
2007-11-21,0.6401567276847132
2007-11-23,0.6241938448911524
2007-11-26,0.6313270024321787
2007-11-27,0.6151161841473528
2007-11-28,0.6142177171003781
2007-11-29,0.5993960660531565
2007-11-30,0.5960244592296527
2007-12-03,0.5822578191832206
2007-12-04,0.6119792643546021
2007-12-05,0.6010913374854109
2007-12-06,0.5857751479876899
2007-12-07,0.571907870202885
2007-12-10,0.5685957544688494
2007-12-11,0.6349185995070549
2007-12-12,0.7133253871831565
2007-12-13,0.7038505096964838
2007-12-14,0.6862188222425847
2007-12-17,0.7411911251492426
2007-12-18,0.7305214986569526
2007-12-19,0.7157697478938322
2007-12-20,0.7058876199509381
2007-12-21,0.6940838796572067
2007-12-24,0.6759754285475176
2007-12-26,0.6658874499493139
2007-12-27,0.658063741593472
2007-12-28,0.6414864862177535
2007-12-31,0.6261669394019458
2008-01-02,0.7015487267467598
2008-01-03,0.6847571598749442
2008-01-04,0.6734206857529698
2008-01-07,0.6559113446190727
2008-01-08,0.8640980361047004
2008-01-09,0.8863410314320329
2008-01-10,0.9262257737722484
2008-01-11,0.9127483114199665
2008-01-14,0.8898897122677619
2008-01-15,0.8705454772727269
2008-01-16,0.847331356672229
2008-01-17,0.857388768295923
2008-01-18,0.8346830727887082
2008-01-22,0.8171676425312004
2008-01-23,0.809126017379246
2008-01-24,0.7876730209928483
2008-01-25,0.7673327257454878
2008-01-28,0.7472168119093681
2008-01-29,0.7287695932185975
2008-01-30,0.7098559149573948
2008-01-31,0.6961298413370886
2008-02-01,0.7055276748647071
2008-02-04,0.759244371727575
2008-02-05,0.7414973958147123
2008-02-06,0.729763575413298
2008-02-07,0.7131139207728313
2008-02-08,0.6983590967403518
2008-02-11,0.6817673298127448
2008-02-12,0.6746536978331921
2008-02-13,0.6574246846597716
2008-02-14,0.662930928528757
2008-02-15,0.6465028538220076
2008-02-19,0.6464052041869712
2008-02-20,0.6297011291080873
2008-02-21,0.6349791240662956
2008-02-22,0.6189077507997456
2008-02-25,0.6060821825462286
2008-02-26,0.5943893572398483
2008-02-27,0.6372844859244575
2008-02-28,0.6820605662256102
2008-02-29,0.7075485594642957
2008-03-03,0.7005544604097529
2008-03-04,0.6826891122612108
2008-03-05,0.6875089730323525
2008-03-06,0.721671609528877
2008-03-07,0.7330482658051923
2008-03-10,0.7865591980264423
2008-03-11,0.7660681249079615
2008-03-12,1.0980628998377098
2008-03-13,1.071086584735333
2008-03-14,1.1208796545570805
2008-03-17,1.1048931170027263
2008-03-18,1.0899187859652664
2008-03-19,1.062572845502839
2008-03-20,1.0511860101808812
2008-03-24,1.0228274458578046
2008-03-25,0.9954362018733295
2008-03-26,1.1363556643938553
2008-03-27,1.1245867080843523
2008-03-28,1.0958999589378586
2008-03-31,1.066288105532459
2008-04-01,1.0447447688311247
2008-04-02,1.0307996507566346
2008-04-03,1.0030194454745132
2008-04-04,0.976505999981567
2008-04-07,0.9579095552295113
2008-04-08,0.9322618816620145
2008-04-09,0.9318557871258836
2008-04-10,0.924922993551355
2008-04-11,0.901704046791407
2008-04-14,0.8824621646280366
2008-04-15,1.0518418246105257
2008-04-16,1.059534154239494
2008-04-17,1.0315924078821055
2008-04-18,1.004864623718041
2008-04-21,1.0207887479787383
2008-04-22,1.3037735340157814
2008-04-23,1.2786743150622837
2008-04-24,1.260616649104715
2008-04-25,1.236489864091089
2008-04-28,1.2039851975834255
2008-04-29,1.2031481055963145
2008-04-30,1.1723082768623618
2008-05-01,1.142950235137121
2008-05-02,1.1252088126210176
2008-05-05,1.1150521458658336
2008-05-06,1.093370716637317
2008-05-07,1.070104566853165
2008-05-08,1.042881953051255
2008-05-09,1.0149736272435852
2008-05-12,0.9955775790966769
2008-05-13,0.9692809933141163
2008-05-14,0.95470654967901
2008-05-15,0.9308307064122885
2008-05-16,0.9290754242794285
2008-05-19,0.9294923582257145
2008-05-20,0.9187234796172349
2008-05-21,1.2045867988650714
2008-05-22,1.1718941897628812
2008-05-23,1.1603550766898898
2008-05-27,1.1386039873459077
2008-05-28,1.1276978212269455
2008-05-29,1.1099578046034002
2008-05-30,1.0799400983387921
2008-06-02,1.074773704553661
2008-06-03,1.0491439310218593
2008-06-04,1.0208415763476721
2008-06-05,1.0198718390072352
2008-06-06,1.0594745735504933
2008-06-09,1.042265714681242
2008-06-10,1.0211900763325112
2008-06-11,1.0936055504614084
2008-06-12,1.0807359825600331
2008-06-13,1.0538572749665867
2008-06-16,1.0292628643840211
2008-06-17,1.0033573082406886
2008-06-18,1.0021283989589358
2008-06-19,1.0256021860351117
2008-06-20,1.1270883816276345
2008-06-23,1.2387143060447796
2008-06-24,1.2093987332554967
2008-06-25,1.1767281317279707
2008-06-26,1.146201579129954
2008-06-27,1.1153700802872561
2008-06-30,1.0871220667431971
2008-07-01,1.0664953502008343
2008-07-02,1.172650873875085
2008-07-03,1.1410453365226116
2008-07-07,1.1119985683444022
2008-07-08,1.1408807913187073
2008-07-09,1.1993744869722718
2008-07-10,1.169436433501197
2008-07-11,1.1611675693025534
2008-07-14,1.1623534281792263
2008-07-15,1.1309249418064844
2008-07-16,1.1985183002357536
2008-07-17,1.2005325768174724
2008-07-18,1.1684887624620102
2008-07-21,1.1634997430167315
2008-07-22,1.1779924549843264
2008-07-23,1.1670188481768409
2008-07-24,1.552915810982682
2008-07-25,1.5182928215597937
2008-07-28,1.5029288725684928
2008-07-29,1.487600547190004
2008-07-30,1.50966486347136
2008-07-31,1.4715304889807754
2008-08-01,1.4319737944529574
2008-08-04,1.3969995347171738
2008-08-05,1.3660094728807701
2008-08-06,1.3287990051170269
2008-08-07,1.2926864306551686
2008-08-08,1.2597124671924145
2008-08-11,1.226411917750313
2008-08-12,1.1940875093559935
2008-08-13,1.2505253775913547
2008-08-14,1.2217716775240781
2008-08-15,1.1957578818473245
2008-08-18,1.1633245101862162
2008-08-19,1.2061996998838957
2008-08-20,1.184449998944658
2008-08-21,1.1707139052731885
2008-08-22,1.1528522940949548
2008-08-25,1.130018789224321
2008-08-26,1.1250079039722345
2008-08-27,1.1544370628145997
2008-08-28,1.145779376668999
2008-08-29,1.115232026082465
2008-09-02,1.1118821934000023
2008-09-03,1.082205032329826
2008-09-04,1.0556343628359206
2008-09-05,1.0299757006842443
2008-09-08,1.0086977584985504
2008-09-09,1.0003677303871812
2008-09-10,0.9941452851570539
2008-09-11,0.9690017275526396
2008-09-12,0.9430272742609305
2008-09-15,0.9188301736447274
2008-09-16,0.9902899211847003
2008-09-17,1.0628095050384148
2008-09-18,1.038802735845454
2008-09-19,1.0118596108156508
2008-09-22,1.0942560925121687
2008-09-23,1.0652363737687518
2008-09-24,1.1254310694129606
2008-09-25,1.0949964657477211
2008-09-26,1.0672007908542798
2008-09-29,1.1011575255157637
2008-09-30,1.0718869268724196
2008-10-01,1.0793275072933146
2008-10-02,1.1074308592413342
2008-10-03,1.0778483399810939
2008-10-06,1.1123599669171846
2008-10-07,1.5228724923643477
2008-10-08,1.4822914693136435
2008-10-09,1.4418199499244002
2008-10-10,1.40827750958396
2008-10-13,1.391160755628191
2008-10-14,1.3622958445212994
2008-10-15,1.3253945948282724
2008-10-16,1.335435178509238
2008-10-17,1.3014169985058595
2008-10-20,1.266900305470008
2008-10-21,1.234648766248928
2008-10-22,1.201619402306737
2008-10-23,1.2898993495618174
2008-10-24,1.2812244393547914
2008-10-27,1.2994226748829651
2008-10-28,1.2704755534838126
2008-10-29,1.2395596024395115
2008-10-30,1.2584079942530562
2008-10-31,1.2561627569706086
2008-11-03,1.2258478551598482
2008-11-04,1.196357090504336
2008-11-05,1.210319785841742
2008-11-06,1.254648836926094
2008-11-07,1.2208888843789185
2008-11-10,1.2106749390319436
2008-11-11,1.179938084816318
2008-11-12,1.411316959438949
2008-11-13,1.3884690734762515
2008-11-14,1.3625753234225255
2008-11-17,1.325451252970097
2008-11-18,1.2893625727467042
2008-11-19,1.3634438206248178
2008-11-20,1.326299314634521
2008-11-21,1.2967985456500173
2008-11-24,1.2705370407823615
2008-11-25,1.2644679782422328
2008-11-26,1.23011089256213
2008-11-28,1.2001751572166455
2008-12-01,1.254034377519213
2008-12-02,1.2263663009068702
2008-12-03,1.1947305855296417
2008-12-04,1.1627567174607076
2008-12-05,1.1732553328240192
2008-12-08,1.1482285138420836
2008-12-09,1.118838760501262
2008-12-10,1.0888270441167411
2008-12-11,1.1486251346718825
2008-12-12,1.1223969725547196
2008-12-15,1.0923026119166794
2008-12-16,1.0676429740320499
2008-12-17,1.0413944555258587
2008-12-18,1.0133136197643848
2008-12-19,1.0030664265142164
2008-12-22,0.9858671370930263
2008-12-23,0.9593679731990225
2008-12-24,0.9344299524308926
2008-12-26,0.9097252354419988
2008-12-29,0.8860383264848085
2008-12-30,0.8627692066827605
2008-12-31,0.8453976579101695
2009-01-02,0.8308578506579811
2009-01-05,0.811586291160712
2009-01-06,0.7932706171288585
2009-01-07,0.7943425130257099
2009-01-08,0.775397645082831
2009-01-09,0.7744884272860376
2009-01-12,0.7751996981423561
2009-01-13,0.7586043474697466
2009-01-14,0.8155461017011852
2009-01-15,0.8043237333312999
2009-01-16,0.7873733498157022
2009-01-20,0.782368158861287
2009-01-21,0.861037316264516
2009-01-22,0.8433149091531585
2009-01-23,0.8325633813710522
2009-01-26,0.82367022284407
2009-01-27,1.293427878159428
2009-01-28,1.2734108308004923
2009-01-29,1.2980839495194445
2009-01-30,1.4335881249508173
2009-02-02,1.3953241816868223
2009-02-03,1.361690356872663
2009-02-04,1.3503125504859979
2009-02-05,1.3135371102485076
2009-02-06,1.299389705977387
2009-02-09,1.2642721574091553
2009-02-10,1.264426325255845
2009-02-11,1.2554161620753495
2009-02-12,1.2304803013457795
2009-02-13,1.1977291463431956
2009-02-17,1.271994410365077
2009-02-18,1.3269096517849286
2009-02-19,1.2907955639837008
2009-02-20,1.2629801756163872
2009-02-23,1.2298194452845508
2009-02-24,1.1992849769758644
2009-02-25,1.181387978608213
2009-02-26,1.1494651016886073
2009-02-27,1.2491771179460502
2009-03-02,1.2832164104312258
2009-03-03,1.2929397340943625
2009-03-04,1.2611429815845625
2009-03-05,1.3529705318298697
2009-03-06,1.3177308404981647
2009-03-09,1.2833136156060996
2009-03-10,1.2734135023628421
2009-03-11,1.2390504396512678
2009-03-12,1.2237327502359328
2009-03-13,1.2036788408873857
2009-03-16,1.1920846446456728
2009-03-17,1.1787896911663251
2009-03-18,1.1483538235230464
2009-03-19,1.2467000056148232
2009-03-20,1.2502879700293048
2009-03-23,1.2270361021583676
2009-03-24,1.194671313793045
2009-03-25,1.1629277019660336
2009-03-26,1.1493676487530002
2009-03-27,1.1319212057382793
2009-03-30,1.2119641479845844
2009-03-31,1.1820723937221442
2009-04-01,1.1541651528269252
2009-04-02,1.1366564441378055
2009-04-03,1.1074335898824814
2009-04-06,1.0811706488801849
2009-04-07,1.0682115464644633
2009-04-08,1.0420212454647937
2009-04-09,1.022898646005556
2009-04-13,0.9958738112833372
2009-04-14,1.0197366718913272
2009-04-15,0.9954356955625009
2009-04-16,0.968657084834463
2009-04-17,0.9427010703292958
2009-04-20,0.9736068754892808
2009-04-21,1.0109636432631985
2009-04-22,1.0185376694064878
2009-04-23,0.9952204901427624
2009-04-24,0.9708604245719361
2009-04-27,1.1750044357363083
2009-04-28,1.2364847690125422
2009-04-29,1.203768233506766
2009-04-30,1.17167472448628
2009-05-01,1.1427194773871672
2009-05-04,1.1263146238951176
2009-05-05,1.1049253893363118
2009-05-06,1.0818467211208804
2009-05-07,1.075616052316067
2009-05-08,1.046649534467006
2009-05-11,1.018922695791982
2009-05-12,1.0089972566860625
2009-05-13,1.0023649993889452
2009-05-14,0.9754389719505778
2009-05-15,0.9496566600619406
2009-05-18,0.934474718759154
2009-05-19,0.9174973918219059
2009-05-20,0.8974058814159845
2009-05-21,0.8734495543533125
2009-05-22,0.8670825635428266
2009-05-26,0.844019234377985
2009-05-27,0.9765456118379726
2009-05-28,0.9515474512603141
2009-05-29,0.9325770102248929
2009-06-01,0.9303562736930406
2009-06-02,0.915674308911198
2009-06-03,0.8961324902044341
2009-06-04,0.8732910030453767
2009-06-05,0.8533839253231807
2009-06-08,0.8537641805557317
2009-06-09,0.8327355882871825
2009-06-10,0.8438760572501154
2009-06-11,0.8223721347419306
2009-06-12,0.8234734749826494
2009-06-15,0.8304229548850393
2009-06-16,0.8085943581302061
2009-06-17,0.7871843367344146
2009-06-18,0.7806922543486645
2009-06-19,0.760662456021066
2009-06-22,0.808410618435953
2009-06-23,0.8130217192670809
2009-06-24,0.7929239610454459
2009-06-25,0.7914181726495798
2009-06-26,0.8112794561678485
2009-06-29,0.7904030490831876
2009-06-30,0.7694885028380867
2009-07-01,0.7494627355646176
2009-07-02,0.7298619842134538
2009-07-06,0.7215471128069185
2009-07-07,0.7027947808571148
2009-07-08,0.6848276308677973
2009-07-09,0.6674342394573417
2009-07-10,0.6521701097106491
2009-07-13,0.6357222129200772
2009-07-14,0.6193221100525961
2009-07-15,0.606356123082797
2009-07-16,0.5915524118791166
2009-07-17,0.5771738351658017
2009-07-20,0.5658871300886776
2009-07-21,0.5725314628909053
2009-07-22,0.6002757866181178
2009-07-23,0.5932231586848241
2009-07-24,0.5799033988519122
2009-07-27,0.5651518769322101
2009-07-28,0.5590453112226235
2009-07-29,0.5540057689230321
2009-07-30,0.5401017570791637
2009-07-31,0.5269425661303136
2009-08-03,0.5139924435242216
2009-08-04,0.5041554760190551
2009-08-05,0.49343859192406103
2009-08-06,0.48165467422210284
2009-08-07,0.4710411077602463
2009-08-10,0.5035060079085453
2009-08-11,0.49254118771936223
2009-08-12,0.4831382410863375
2009-08-13,0.4713192446739259
2009-08-14,0.4738368288767769
2009-08-17,0.53988288730057
2009-08-18,0.5282858771536487
2009-08-19,0.5249956799822262
2009-08-20,0.515447250453429
2009-08-21,0.511653144229565
2009-08-24,0.4996091484350542
2009-08-25,0.49349377017344404
2009-08-26,0.4819860836165294
2009-08-27,0.4702714109958206
2009-08-28,0.4678609331842102
2009-08-31,0.46257024807049574
2009-09-01,0.4955275879302786
2009-09-02,0.4849105084445995
2009-09-03,0.48193269903587166
2009-09-04,0.47442947378930833
2009-09-08,0.4661274538149411
2009-09-09,0.45490919401568486
2009-09-10,0.487581497187906
2009-09-11,0.4761530518646289
2009-09-14,0.4826088503125487
2009-09-15,0.487142065520932
2009-09-16,0.47964417686447525
2009-09-17,0.4886117820929004
2009-09-18,0.48698356399369375
2009-09-21,0.49806442354378216
2009-09-22,0.4909144010924919
2009-09-23,0.5184413525173315
2009-09-24,0.5127350543896916
2009-09-25,0.5008687229204873
2009-09-28,0.4891554121135736
2009-09-29,0.47921860648351294
2009-09-30,0.4825838381048417
2009-10-01,0.6395450914517288
2009-10-02,0.6245841208356165
2009-10-05,0.6091944517147214
2009-10-06,0.5935752117465823
2009-10-07,0.5856114343145974
2009-10-08,0.5764481693960005
2009-10-09,0.561917442334726
2009-10-12,0.5502538141621556
2009-10-13,0.536391140866439
2009-10-14,0.5240347927380394
2009-10-15,0.5109833695923969
2009-10-16,0.4987118322237803
2009-10-19,0.48682902255309307
2009-10-20,0.474946917454993
2009-10-21,0.5862412984428852
2009-10-22,0.5713279268511211
2009-10-23,0.5585469899659293
2009-10-26,0.600641327249466
2009-10-27,0.5917261934374716
2009-10-28,0.6385034126768627
2009-10-29,0.6237899935074304
2009-10-30,0.6229841346294462
2009-11-02,0.6189250552369002
2009-11-03,0.6078719898136449
2009-11-04,0.5934680041923069
2009-11-05,0.5802379098266504
2009-11-06,0.5786326710444201
2009-11-09,0.5645158917160792
2009-11-10,0.5579825158551117
2009-11-11,0.546337280441304
2009-11-12,0.5378436947664256
2009-11-13,0.5243554443314191
2009-11-16,0.5135821609051466
2009-11-17,0.5034642152129584
2009-11-18,0.4975919123136951
2009-11-19,0.4954727633281168
2009-11-20,0.48333906359821577
2009-11-23,0.47240009610498596
2009-11-24,0.4627332454017109
2009-11-25,0.4554860234957819
2009-11-27,0.44455285984908477
2009-11-30,0.43955901719791846
2009-12-01,0.4413939383362667
2009-12-02,0.45652062516385833
2009-12-03,0.44595680014996963
2009-12-04,0.45070202040816276
2009-12-07,0.4421032485743574
2009-12-08,0.4495687533625975
2009-12-09,0.4388181167636542
2009-12-10,0.42838508797576047
2009-12-11,0.49350464678663364
2009-12-14,0.48565093390211866
2009-12-15,0.47725920504480585
2009-12-16,0.48212571306662333
2009-12-17,0.47072691318852805
2009-12-18,0.45940798338731553
2009-12-21,0.46066730511291987
2009-12-22,0.4549058979613257
2009-12-23,0.44397700886419783
2009-12-24,0.43364838014225304
2009-12-28,0.46323353505548365
2009-12-29,0.4520876454848108
2009-12-30,0.44129044721135763
2009-12-31,0.4307782807895496
2010-01-04,0.4254477392112926
2010-01-05,0.44249253146239653
2010-01-06,0.43194209195215044
2010-01-07,0.4321497365497288
2010-01-08,0.42924340507455677
2010-01-11,0.4222087322640307
2010-01-12,0.4217995348503837
2010-01-13,0.4148255247691492
2010-01-14,0.4081719696402486
2010-01-15,0.42589854989187276
2010-01-19,0.4183400296409609
2010-01-20,0.4126572747450359
2010-01-21,0.4030744804623582
2010-01-22,0.39702480577414806
2010-01-25,0.3879678084583823
2010-01-26,0.38408597318829546
2010-01-27,0.37540532814545935
2010-01-28,0.4080573356772305
2010-01-29,0.42681187987215163
2010-02-01,0.4217804462039462
2010-02-02,0.4140941979791555
2010-02-03,0.4391847497352339
2010-02-04,0.5619102668576185
2010-02-05,0.5513292228786717
2010-02-08,0.5378132389593994
2010-02-09,0.5593398108484681
2010-02-10,0.6248324063298893
2010-02-11,0.6102675773789724
2010-02-12,0.5987758311755744
2010-02-16,0.5846592238218773
2010-02-17,0.5711675726089499
2010-02-18,0.5603726010432701
2010-02-19,0.5466704345398606
2010-02-22,0.5329517013764006
2010-02-23,0.5205839067816062
2010-02-24,0.5079200055126792
2010-02-25,0.49638367700801767
2010-02-26,0.48589363650906153
2010-03-01,0.4755622899263565
2010-03-02,0.48337229999245923
2010-03-03,0.47213444525897497
2010-03-04,0.46366141267092736
2010-03-05,0.45333728503179616
2010-03-08,0.4460961546572667
2010-03-09,0.4375344402444224
2010-03-10,0.43381254338711783
2010-03-11,0.4367511030323793
2010-03-12,0.4299996311626325
2010-03-15,0.4241724347479454
2010-03-16,0.41726511572380454
2010-03-17,0.4077495201713915
2010-03-18,0.3991647765021358
2010-03-19,0.4337070979359226
2010-03-22,0.43067188763605174
2010-03-23,0.42404658611996865
2010-03-24,0.41789442207332705
2010-03-25,0.4119620448536492
2010-03-26,0.4045852454057118
2010-03-29,0.395782617607191
2010-03-30,0.3868358954388799
2010-03-31,0.37817425983268615
2010-04-01,0.36993915121273657
2010-04-05,0.3712359136721554
2010-04-06,0.36449249374987136
2010-04-07,0.3879934968527179
2010-04-08,0.3894994818995271
2010-04-09,0.387093942086414
2010-04-12,0.3813191608088951
2010-04-13,0.4107786498833648
2010-04-14,0.4012415875753659
2010-04-15,0.39200071428506356
2010-04-16,0.4175627483384982
2010-04-19,0.4683218201194559
2010-04-20,0.45700996050414483
2010-04-21,0.4917336559561487
2010-04-22,0.4856237951336405
2010-04-23,0.4848752726217331
2010-04-26,0.4734740094239598
2010-04-27,0.5310235249026167
2010-04-28,0.5179421589328291
2010-04-29,0.5057250478273743
2010-04-30,0.49334801063752154
2010-05-03,0.4883935724392777
2010-05-04,0.5671435373871415
2010-05-05,0.5609501689098596
2010-05-06,0.5927416671704462
2010-05-07,0.5776560879970019
2010-05-10,0.5719237326777059
2010-05-11,0.5576540863295094
2010-05-12,0.5722367062676075
2010-05-13,0.5668099681551128
2010-05-14,0.5572969764856077
2010-05-17,0.5439997205881636
2010-05-18,0.544058779912612
2010-05-19,0.5304594536814289
2010-05-20,0.5723890564991613
2010-05-21,0.5617815411705871
2010-05-24,0.5478665019874823
2010-05-25,0.5370289936306978
2010-05-26,0.5235676460592271
2010-05-27,0.5107169901227098
2010-05-28,0.5126291290982204
2010-06-01,0.5000844400698746
2010-06-02,0.4943184362331634
2010-06-03,0.48291416628630807
2010-06-04,0.5229037349264203
2010-06-07,0.5321072523467426
2010-06-08,0.518876204888989
2010-06-09,0.5066191942672524
2010-06-10,0.49409198536304955
2010-06-11,0.4821751565562042
2010-06-14,0.4717319891633384
2010-06-15,0.4623423640550366
2010-06-16,0.45135053339948544
2010-06-17,0.4407986397438177
2010-06-18,0.4574910608962759
2010-06-21,0.4523385236744711
2010-06-22,0.5245154563976165
2010-06-23,0.5114440262628942
2010-06-24,0.5145167752367263
2010-06-25,0.514723910460744
2010-06-28,0.5019798262878699
2010-06-29,0.564919739432072
2010-06-30,0.5559487458390386
2010-07-01,0.5420362275715527
2010-07-02,0.5951562383105801
2010-07-06,0.580090010257029
2010-07-07,0.575572091053762
2010-07-08,0.5610433780020935
2010-07-09,0.5488196425056232
2010-07-12,0.5350121307035944
2010-07-13,0.5269286972636811
2010-07-14,0.5140370570299383
2010-07-15,0.5068136462251189
2010-07-16,0.5064256628568501
2010-07-19,0.5113730692948153
2010-07-20,0.49937843565776846
2010-07-21,0.5489745895758746
2010-07-22,0.5445886374135986
2010-07-23,0.5309091447696112
2010-07-26,0.5256034931390772
2010-07-27,0.5226591011357212
2010-07-28,0.5139250256603584
2010-07-29,0.5018405989953384
2010-07-30,0.4905295624118897
2010-08-02,0.4933782488111935
2010-08-03,0.509717568855538
2010-08-04,0.5088969601009619
2010-08-05,0.496808264424013
2010-08-06,0.48457215437951034
2010-08-09,0.4769927999456596
2010-08-10,0.4879166023000243
2010-08-11,0.5059200925047354
2010-08-12,0.49385969019550485
2010-08-13,0.4818665483305518
2010-08-16,0.4708846521176922
2010-08-17,0.46189927083726817
2010-08-18,0.4507382783833652
2010-08-19,0.4994580090458056
2010-08-20,0.498501001002004
2010-08-23,0.48688409585855236
2010-08-24,0.5257056058289659
2010-08-25,0.5127792858530852
2010-08-26,0.5000559680675754
2010-08-27,0.4946575106070866
2010-08-30,0.4840767649867116
2010-08-31,0.47255445019595366
2010-09-01,0.4629716872552791
2010-09-02,0.4527637291126576
2010-09-03,0.44359431195631893
2010-09-07,0.4609792815300922
2010-09-08,0.44986380739063686
2010-09-09,0.439831079392987
2010-09-10,0.4310493665463389
2010-09-13,0.4213775907662865
2010-09-14,0.42297422900219345
2010-09-15,0.41693726290654326
2010-09-16,0.4074342975253802
2010-09-17,0.42844717387327924
2010-09-20,0.4234674566008585
2010-09-21,0.419180229972741
2010-09-22,0.45761660546793975
2010-09-23,0.4483797390605423
2010-09-24,0.44269474358749733
2010-09-27,0.448868882414453
2010-09-28,0.4395280291403496
2010-09-29,0.42906745064150464
2010-09-30,0.4190247376945662
2010-10-01,0.4140599956528039
2010-10-04,0.44758362838691945
2010-10-05,0.4403538409052429
2010-10-06,0.43027993399646236
2010-10-07,0.420129969890271
2010-10-08,0.4348938408393478
2010-10-11,0.42937172147219943
2010-10-12,0.42039368549016054
2010-10-13,0.41155919185458606
2010-10-14,0.4051785828495874
2010-10-15,0.39677474213966796
2010-10-18,0.38834974391648563
2010-10-19,0.3809651039137312
2010-10-20,0.4264753530979252
2010-10-21,0.4250482706705204
2010-10-22,0.4315306200027989
2010-10-25,0.42360373936026585
2010-10-26,0.4163189488841458
2010-10-27,0.41208436806071647
2010-10-28,0.4027577574671902
2010-10-29,0.393468563420256
2010-11-01,0.38824775594972855
2010-11-02,0.3799095102784346
2010-11-03,0.3745572554363351
2010-11-04,0.36619740577999726
2010-11-05,0.35827793624503307
2010-11-08,0.3545832432588996
2010-11-09,0.3547636779604135
2010-11-10,0.36268498231936763
2010-11-11,0.35470649162370854
2010-11-12,0.348029497025755
2010-11-15,0.3516524551314835
2010-11-16,0.34447638177384526
2010-11-17,0.337232576718205
2010-11-18,0.340588851843392
2010-11-19,0.3333708259581213
2010-11-22,0.32638215943890075
2010-11-23,0.32006342433961427
2010-11-24,0.32598753166340577
2010-11-26,0.3208047948519473
2010-11-29,0.31528459144081245
2010-11-30,0.34447828378578527
2010-12-01,0.3383875423238864
2010-12-02,0.3529800254971944
2010-12-03,0.34578912533508044
2010-12-06,0.34204967533970854
2010-12-07,0.35634331367376604
2010-12-08,0.3486487917661554
2010-12-09,0.34264230737023704
2010-12-10,0.3497615587796921
2010-12-13,0.3423446105899726
2010-12-14,0.33506863416321137
2010-12-15,0.3610665102166082
2010-12-16,0.3540278633102203
2010-12-17,0.34860383130424716
2010-12-20,0.34128382909244326
2010-12-21,0.3345811542809905
2010-12-22,0.3369885831894013
2010-12-23,0.3379462756119676
2010-12-27,0.33275176152801955
2010-12-28,0.3258200491068651
2010-12-29,0.3203958651418586
2010-12-30,0.3197053368337789
2010-12-31,0.31368867049990823
2011-01-03,0.30746254015733365
2011-01-04,0.30192149641918514
2011-01-05,0.30448617899668284
2011-01-06,0.2995324456548906
2011-01-07,0.29406779218404727
2011-01-10,0.3210953073465883
2011-01-11,0.3272611709323304
2011-01-12,0.3215391658880766
2011-01-13,0.31536610724679975
2011-01-14,0.30980154486380473
2011-01-18,0.4918220495260456
2011-01-19,0.48970330160210274
2011-01-20,0.4784947974638805
2011-01-21,0.46761431415216537
2011-01-24,0.4636304593099983
2011-01-25,0.47623587097151765
2011-01-26,0.46840613147139737
2011-01-27,0.4601668267052722
2011-01-28,0.48224387772163585
2011-01-31,0.4744149462232403
2011-02-01,0.4633192074585296
2011-02-02,0.4836175790849625
2011-02-03,0.47284989711323827
2011-02-04,0.46415714580301354
2011-02-07,0.4536944346143118
2011-02-08,0.44599053398026284
2011-02-09,0.43770725011130446
2011-02-10,0.4277454116644619
2011-02-11,0.41919510875009025
2011-02-14,0.41048312754606614
2011-02-15,0.4011707058098834
2011-02-16,0.3930856395240101
2011-02-17,0.38968253540542463
2011-02-18,0.38528931674781747
2011-02-22,0.4868106202621303
2011-02-23,0.4777245817414047
2011-02-24,0.4665034417879465
2011-02-25,0.455218473702463
2011-02-28,0.4447862039227386
2011-03-01,0.5060563051677155
2011-03-02,0.5326508912974801
2011-03-03,0.5197751206050556
2011-03-04,0.5304311868659308
2011-03-07,0.5184398942982686
2011-03-08,0.5390147010982168
2011-03-09,0.5312832803693337
2011-03-10,0.5208977327652713
2011-03-11,0.5080040944716883
2011-03-14,0.5065893484865231
2011-03-15,0.5076088297104375
2011-03-16,0.5385163284432516
2011-03-17,0.5468976467310863
2011-03-18,0.5385816038447656
2011-03-21,0.5259806840559832
2011-03-22,0.5184384360751043
2011-03-23,0.5072023264930869
2011-03-24,0.4950570585296204
2011-03-25,0.4922378754220362
2011-03-28,0.48066686051776025
2011-03-29,0.4721548072401678
2011-03-30,0.46169750096789564
2011-03-31,0.4550567995316629
2011-04-01,0.4441294392404088
2011-04-04,0.43352821776673317
2011-04-05,0.42746825145266637
2011-04-06,0.4205517875363271
2011-04-07,0.4194938349964156
2011-04-08,0.44792232764174644
2011-04-11,0.4454111951893442
2011-04-12,0.4456978631315165
2011-04-13,0.45958649588515976
2011-04-14,0.46162326457837893
