,"Southwest Airlines Co - GJR-GARCH Volatility"
1998-06-05,0.335446043351237
1998-06-08,0.3360379853528467
1998-06-09,0.33783186883418803
1998-06-10,0.3312794524264974
1998-06-11,0.320345680788738
1998-06-12,0.32338955827299065
1998-06-15,0.3196270564267049
1998-06-16,0.30956010789505806
1998-06-17,0.3002562345730726
1998-06-18,0.29167048530833556
1998-06-19,0.29803503887965926
1998-06-22,0.29660369923519164
1998-06-23,0.2884944068781924
1998-06-24,0.28166016331742766
1998-06-25,0.2831741683134251
1998-06-26,0.3067060912339369
1998-06-29,0.3207839777794396
1998-06-30,0.3263432432271274
1998-07-01,0.32481570651678776
1998-07-02,0.3409130305517817
1998-07-06,0.35432708787220885
1998-07-07,0.3449623701217279
1998-07-08,0.346998804608892
1998-07-09,0.3366975259784366
1998-07-10,0.3307612855217491
1998-07-13,0.3481464881339463
1998-07-14,0.35640115656377996
1998-07-15,0.421197452983752
1998-07-16,0.4184630177208017
1998-07-17,0.40728397316859893
1998-07-20,0.3923024511776596
1998-07-21,0.3777170274160275
1998-07-22,0.36753983784074346
1998-07-23,0.3590913683173128
1998-07-24,0.3467458400615644
1998-07-27,0.35074756563659854
1998-07-28,0.3393915208133521
1998-07-29,0.32932698644356495
1998-07-30,0.33086408508630855
1998-07-31,0.32002129866619816
1998-08-03,0.31790147719065415
1998-08-04,0.4784839483201082
1998-08-05,0.47330568642263315
1998-08-06,0.4528656555756906
1998-08-07,0.4417101995652806
1998-08-10,0.4236276237451944
1998-08-11,0.4129251220257736
1998-08-12,0.40562710116559025
1998-08-13,0.40665655878148577
1998-08-14,0.41122118282014614
1998-08-17,0.39687822162471953
1998-08-18,0.38710579019177693
1998-08-19,0.3731728784357191
1998-08-20,0.35949700861064204
1998-08-21,0.41905862501564145
1998-08-24,0.40835572433847434
1998-08-25,0.40433627391071414
1998-08-26,0.4134522811643443
1998-08-27,0.42819609853430474
1998-08-28,0.42281560236112387
1998-08-31,0.6233682956326861
1998-09-01,0.6241401477232498
1998-09-02,0.6313160254579318
1998-09-03,0.6112464772904626
1998-09-04,0.5833353546631646
1998-09-08,0.6128688832042299
1998-09-09,0.5899931219938076
1998-09-10,0.60443926742064
1998-09-11,0.5774870180359035
1998-09-14,0.5760047187306715
1998-09-15,0.5491852474347796
1998-09-16,0.532017262877813
1998-09-17,0.5331762522843642
1998-09-18,0.5093204178118131
1998-09-21,0.4869015378903624
1998-09-22,0.5094661087844804
1998-09-23,0.5123938524221383
1998-09-24,0.5377659118984766
1998-09-25,0.5140010233452847
1998-09-28,0.5012130948010038
1998-09-29,0.49686674551634064
1998-09-30,0.6441156635263576
1998-10-01,0.6984812323892462
1998-10-02,0.6657301885899422
1998-10-05,0.6356429280657498
1998-10-06,0.6060682535820533
1998-10-07,0.6577303064326594
1998-10-08,0.8221359960493154
1998-10-09,0.810949976262408
1998-10-12,0.7703215146937024
1998-10-13,0.761940328372242
1998-10-14,0.7324443569309549
1998-10-15,0.842382521186189
1998-10-16,0.8005772592323617
1998-10-19,0.7672286126051349
1998-10-20,0.7465762653607466
1998-10-21,0.7096366675982858
1998-10-22,0.6760511016188052
1998-10-23,0.6439333226351934
1998-10-26,0.6131763694076934
1998-10-27,0.5843617441277278
1998-10-28,0.556951401829639
1998-10-29,0.5395861747672933
1998-10-30,0.528570101311075
1998-11-02,0.5197181505393091
1998-11-03,0.5342855640947076
1998-11-04,0.5142568813346108
1998-11-05,0.5434449447736174
1998-11-06,0.5680776425806598
1998-11-09,0.5666614544858333
1998-11-10,0.5423529736251107
1998-11-11,0.5196524453901857
1998-11-12,0.496188413407649
1998-11-13,0.4778832539438896
1998-11-16,0.4594793692865872
1998-11-17,0.44354261305989523
1998-11-18,0.4296395889580009
1998-11-19,0.48346821653548233
1998-11-20,0.47488687789830536
1998-11-23,0.46278919866392737
1998-11-24,0.47644986388916094
1998-11-25,0.4885552013846542
1998-11-27,0.46948445725071664
1998-11-30,0.4783808691827046
1998-12-01,0.46230619853080057
1998-12-02,0.4428021463362616
1998-12-03,0.4331762569670688
1998-12-04,0.416900513312229
1998-12-07,0.40275644352387463
1998-12-08,0.39204632226307135
1998-12-09,0.3779845996862835
1998-12-10,0.3707515016827309
1998-12-11,0.4060237993024547
1998-12-14,0.3946002260516332
1998-12-15,0.38419385419342666
1998-12-16,0.39030146656142606
1998-12-17,0.3933098259642136
1998-12-18,0.3919162660569219
1998-12-21,0.37775925667017085
1998-12-22,0.3685585896434921
1998-12-23,0.35542860042489544
1998-12-24,0.34332211813397634
1998-12-28,0.3336162945660779
1998-12-29,0.32263112497091784
1998-12-30,0.33769074609766847
1998-12-31,0.34155526346405496
1999-01-04,0.3318514137381367
1999-01-05,0.378770847347047
1999-01-06,0.36682693794213095
1999-01-07,0.36915965814265245
1999-01-08,0.5165026737588102
1999-01-11,0.5748248950767529
1999-01-12,0.5787452392892749
1999-01-13,0.5531415261937943
1999-01-14,0.5282469990449543
1999-01-15,0.5045117402003644
1999-01-19,0.5207208810869792
1999-01-20,0.5627292492842362
1999-01-21,0.5370895232640458
1999-01-22,0.5130784852242394
1999-01-25,0.4907068187828655
1999-01-26,0.4696438207833677
1999-01-27,0.4773800259751135
1999-01-28,0.47080929515038256
1999-01-29,0.4917414711004148
1999-02-01,0.4739293048546376
1999-02-02,0.4846463593178019
1999-02-03,0.47576228475994187
1999-02-04,0.45651847235352916
1999-02-05,0.4373228121193771
1999-02-08,0.4190815056764018
1999-02-09,0.4044599688473508
1999-02-10,0.3918684886540381
1999-02-11,0.37833611722911153
1999-02-12,0.3728492065165219
1999-02-16,0.3614471363837318
1999-02-17,0.34850467371328037
1999-02-18,0.34102832492331187
1999-02-19,0.33403042735655086
1999-02-22,0.3240566450483619
1999-02-23,0.3154539129571862
1999-02-24,0.3093412930728777
1999-02-25,0.3065520784467135
1999-02-26,0.3098950745010317
1999-03-01,0.3005656028224121
1999-03-02,0.3214860637725997
1999-03-03,0.31756880577285923
1999-03-04,0.3296009277899563
1999-03-05,0.320668477403065
1999-03-08,0.3162762944009557
1999-03-09,0.3109323366907984
1999-03-10,0.330856887490649
1999-03-11,0.3264478972209808
1999-03-12,0.32441859071267787
1999-03-15,0.4326509096257629
1999-03-16,0.4398924664051432
1999-03-17,0.4409449679948735
1999-03-18,0.4356456091825098
1999-03-19,0.4435593448457602
1999-03-22,0.4678925222740795
1999-03-23,0.4597638154531085
1999-03-24,0.47667777040680215
1999-03-25,0.45600642232319494
1999-03-26,0.4928830441392766
1999-03-29,0.501532585182658
1999-03-30,0.5016618514497589
1999-03-31,0.5164448547521797
1999-04-01,0.4932218535304372
1999-04-05,0.47630081965077486
1999-04-06,0.46559365975064565
1999-04-07,0.4581933814449965
1999-04-08,0.45367427169721675
1999-04-09,0.4432776326412151
1999-04-12,0.5225175709964212
1999-04-13,0.4988763061120462
1999-04-14,0.49380391492980286
1999-04-15,0.548043790221183
1999-04-16,0.5514606169074996
1999-04-19,0.5276095146981336
1999-04-20,0.5086666452599384
1999-04-21,0.5629544564172132
1999-04-22,0.6009412317356831
1999-04-23,0.6026066478226074
1999-04-26,0.5992575206036217
1999-04-27,0.5729637475442927
1999-04-28,0.5589587569758614
1999-04-29,0.5445629550382582
1999-04-30,0.5205381599844531
1999-05-03,0.5092259066465492
1999-05-04,0.493407846715068
1999-05-05,0.48019711952488847
1999-05-06,0.4595741037090754
1999-05-07,0.44540822489038073
1999-05-10,0.4869309860750289
1999-05-11,0.488388877023218
1999-05-12,0.47601995546405407
1999-05-13,0.4553258002793165
1999-05-14,0.44902818263445343
1999-05-17,0.43447823328677815
1999-05-18,0.41658208266798996
1999-05-19,0.4404887608100802
1999-05-20,0.4603153193192684
1999-05-21,0.4792824674448253
1999-05-24,0.4606573216611237
1999-05-25,0.44136327894377436
1999-05-26,0.4249967171637918
1999-05-27,0.4089077255323015
1999-05-28,0.40800681611953493
1999-06-01,0.3919270360666638
1999-06-02,0.40710570813979013
1999-06-03,0.3999356608255883
1999-06-04,0.3868115959999131
1999-06-07,0.382298031383893
1999-06-08,0.409831650315102
1999-06-09,0.40947566081514536
1999-06-10,0.4019947298162005
1999-06-11,0.3929754221322244
1999-06-14,0.37916467240501195
1999-06-15,0.3695875566087149
1999-06-16,0.3581221774757883
1999-06-17,0.34668231567243235
1999-06-18,0.3364802942224106
1999-06-21,0.3320649575007878
1999-06-22,0.33110174629560624
1999-06-23,0.3203271153055888
1999-06-24,0.310207624664514
1999-06-25,0.30247153320601927
1999-06-28,0.30896376486572014
1999-06-29,0.31973781008820334
1999-06-30,0.355966079282844
1999-07-01,0.3521363400729894
1999-07-02,0.3421920934212245
1999-07-06,0.3408316358555937
1999-07-07,0.3313363089068266
1999-07-08,0.3219938390714953
1999-07-09,0.33409884645116633
1999-07-12,0.3255080515133228
1999-07-13,0.31654652359487384
1999-07-14,0.30838584014185866
1999-07-15,0.30164810690604377
1999-07-16,0.2974709115190929
1999-07-19,0.29608502089771443
1999-07-20,0.48662006000575025
1999-07-21,0.4803198509326885
1999-07-22,0.4617736627396587
1999-07-23,0.4487942646692357
1999-07-26,0.44879805480861884
1999-07-27,0.4379363008475091
1999-07-28,0.4814326308010291
1999-07-29,0.5324502568315654
1999-07-30,0.5162442677647859
1999-08-02,0.4960226418219233
1999-08-03,0.5958635615642226
1999-08-04,0.5680479205137539
1999-08-05,0.5428041856876198
1999-08-06,0.5448948816056176
1999-08-09,0.5200070576444131
1999-08-10,0.5411402960416087
1999-08-11,0.5177779253695546
1999-08-12,0.49697166961507977
1999-08-13,0.503968248999875
1999-08-16,0.49038567107940667
1999-08-17,0.486388470669279
1999-08-18,0.4663685100861764
1999-08-19,0.4524574220852168
1999-08-20,0.4339293458617428
1999-08-23,0.4198566055214566
1999-08-24,0.4029151806522063
1999-08-25,0.39746334623459306
1999-08-26,0.5176929901012762
1999-08-27,0.4946873376184193
1999-08-30,0.47865016076462363
1999-08-31,0.4678833662356464
1999-09-01,0.4478279700956608
1999-09-02,0.4330140057781041
1999-09-03,0.4265140841754232
1999-09-07,0.5720246253440494
1999-09-08,0.5468273731261083
1999-09-09,0.5319431285391325
1999-09-10,0.5115918216703625
1999-09-13,0.5089177575993984
1999-09-14,0.49049963669711316
1999-09-15,0.475789721200448
1999-09-16,0.4720664143952628
1999-09-17,0.4734038554976079
1999-09-20,0.5152225538541573
1999-09-21,0.5085355916747617
1999-09-22,0.5411188741857006
1999-09-23,0.5179161283451211
1999-09-24,0.4995566382303412
1999-09-27,0.4840017177655468
1999-09-28,0.46321465779916765
1999-09-29,0.44511624683895784
1999-09-30,0.4518922853955354
1999-10-01,0.4350685394279848
1999-10-04,0.4573144305617307
1999-10-05,0.45567655239215454
1999-10-06,0.5125605486184047
1999-10-07,0.5435991059595298
1999-10-08,0.5270716725455846
1999-10-11,0.5059751298235912
1999-10-12,0.4838814565572853
1999-10-13,0.5236509066162304
1999-10-14,0.5002874261861875
1999-10-15,0.49768280982971475
1999-10-18,0.47955028057545757
1999-10-19,0.4585958220481299
1999-10-20,0.4606325398840164
1999-10-21,0.4571125664428839
1999-10-22,0.4393479627812106
1999-10-25,0.42312788279667884
1999-10-26,0.41419614918538294
1999-10-27,0.3984127678676977
1999-10-28,0.4327717523129253
1999-10-29,0.415407542059602
1999-11-01,0.4210968976375865
1999-11-02,0.4188983953180055
1999-11-03,0.40230149887863953
1999-11-04,0.3863807930008944
1999-11-05,0.3868580111617181
1999-11-08,0.3719856529491427
1999-11-09,0.4161599956747405
1999-11-10,0.40617387656027315
1999-11-11,0.4074842696350376
1999-11-12,0.3959023970627104
1999-11-15,0.4187746625573233
1999-11-16,0.4277743077839061
1999-11-17,0.41729259375167443
1999-11-18,0.4167713502629469
1999-11-19,0.40195918449514245
1999-11-22,0.3860615365456652
1999-11-23,0.37213107207004364
1999-11-24,0.37820434476615944
1999-11-26,0.3639271350146895
1999-11-29,0.35163937663464256
1999-11-30,0.33998078122152725
1999-12-01,0.3306454977766974
1999-12-02,0.32037580807545385
1999-12-03,0.31050439996882495
1999-12-06,0.3053579499538206
1999-12-07,0.33626681905891337
1999-12-08,0.3255436615878122
1999-12-09,0.33752059670485296
1999-12-10,0.3269211813266311
1999-12-13,0.3180460325173072
1999-12-14,0.30815703269599415
1999-12-15,0.29896064958452306
1999-12-16,0.31524042824485565
1999-12-17,0.30550431617245605
1999-12-20,0.30341795332511223
1999-12-21,0.31719666076426467
1999-12-22,0.31356501144100885
1999-12-23,0.31104877881129833
1999-12-27,0.30163118936873884
1999-12-28,0.29319584308103686
1999-12-29,0.286208308055514
1999-12-30,0.28136126599089645
1999-12-31,0.2990888724108605
2000-01-03,0.3027760578381322
2000-01-04,0.3275612669410106
2000-01-05,0.3169022959841093
2000-01-06,0.31025291038119207
2000-01-07,0.3242161778813636
2000-01-10,0.316013170611606
2000-01-11,0.32261198799796637
2000-01-12,0.3126354452073533
2000-01-13,0.35434468981487505
2000-01-14,0.34278436895517855
2000-01-18,0.36114275127710926
2000-01-19,0.3580911090770057
2000-01-20,0.36786194747486456
2000-01-21,0.35645722267896324
2000-01-24,0.3492770894290091
2000-01-25,0.3413771486201149
2000-01-26,0.3319440826404351
2000-01-27,0.3338871318275085
2000-01-28,0.3385985268721647
2000-01-31,0.33123453080861
2000-02-01,0.3307825793478248
2000-02-02,0.32630772041127065
2000-02-03,0.318210796171343
2000-02-04,0.31256103787900374
2000-02-07,0.3032770614471197
2000-02-08,0.2944567166834542
2000-02-09,0.2929888468867032
2000-02-10,0.29661538125997444
2000-02-11,0.3066877271753795
2000-02-14,0.2983067133002541
2000-02-15,0.2910108616529631
2000-02-16,0.31224370097729753
2000-02-17,0.3069899164467784
2000-02-18,0.3041462496891915
2000-02-22,0.2995879249903107
2000-02-23,0.3787424708162526
2000-02-24,0.37204153800348694
2000-02-25,0.380440521501062
2000-02-28,0.3880017778309785
2000-02-29,0.3974789111386917
2000-03-01,0.3854805473691247
2000-03-02,0.3923011664525101
2000-03-03,0.37987090333427753
2000-03-06,0.394181483583387
2000-03-07,0.5003733014460304
2000-03-08,0.5258769475837479
2000-03-09,0.5125878344245013
2000-03-10,0.49772392347565536
2000-03-13,0.47762716882522505
2000-03-14,0.45679458403094053
2000-03-15,0.44780309735418317
2000-03-16,0.43361696968638114
2000-03-17,0.4160940172605225
2000-03-20,0.40050030561786093
2000-03-21,0.38805775910294593
2000-03-22,0.40849121899987034
2000-03-23,0.4113778788413397
2000-03-24,0.4029569579992384
2000-03-27,0.3992494904192115
2000-03-28,0.4061269077517519
2000-03-29,0.39814319584792607
2000-03-30,0.38568569846443623
2000-03-31,0.3968185630738562
2000-04-03,0.3967529886465885
2000-04-04,0.3812069957385357
2000-04-05,0.3919583799333802
2000-04-06,0.3768532605670276
2000-04-07,0.36471898607009756
2000-04-10,0.35471885317811913
2000-04-11,0.348097300190622
2000-04-12,0.3955148528184498
2000-04-13,0.380337770935257
2000-04-14,0.39256091654671893
2000-04-17,0.5812920952498838
2000-04-18,0.5659973356827751
2000-04-19,0.5838312941252807
2000-04-20,0.5567660873293201
2000-04-24,0.549179741068441
2000-04-25,0.5247700296320285
2000-04-26,0.5012163377225447
2000-04-27,0.4792736867385899
2000-04-28,0.470609123158487
2000-05-01,0.45114809541878814
2000-05-02,0.43314719761300546
2000-05-03,0.4176914856685494
2000-05-04,0.4054091977249653
2000-05-05,0.3898009568998003
2000-05-08,0.4038782420482688
2000-05-09,0.40159546361979737
2000-05-10,0.3858274562547357
2000-05-11,0.3713014473443378
2000-05-12,0.3876559696431876
2000-05-15,0.3810841844002451
2000-05-16,0.3669145164748868
2000-05-17,0.36400031923062925
2000-05-18,0.3717901924472995
2000-05-19,0.40559404877290794
2000-05-22,0.38976200430519137
2000-05-23,0.37469121847195724
2000-05-24,0.36065728995820956
2000-05-25,0.4083172149199688
2000-05-26,0.4010021032363795
2000-05-30,0.3921294250626954
2000-05-31,0.3783283573828428
2000-06-01,0.3694700225999397
2000-06-02,0.35927890280393593
2000-06-05,0.352620811637657
2000-06-06,0.3419221595626701
2000-06-07,0.34648450874461906
2000-06-08,0.33480846225864724
2000-06-09,0.32917739472813135
2000-06-12,0.3209159665706897
2000-06-13,0.3122414815491369
2000-06-14,0.30944530437542594
2000-06-15,0.3351881943028424
2000-06-16,0.3505656389322832
2000-06-19,0.34086401863499766
2000-06-20,0.3308118704037084
2000-06-21,0.32055879211152516
2000-06-22,0.3176059407504841
2000-06-23,0.31522643861199207
2000-06-26,0.3174187933944681
2000-06-27,0.333676000335655
2000-06-28,0.3225848037338399
2000-06-29,0.32069543121160926
2000-06-30,0.3220600031050115
2000-07-03,0.32343740043476726
2000-07-05,0.3336914443014684
2000-07-06,0.32310286349706036
2000-07-07,0.31435886753835973
2000-07-10,0.30533447037633993
2000-07-11,0.31209064452495205
2000-07-12,0.34415665793356376
2000-07-13,0.3462917192195043
2000-07-14,0.3417100560416682
2000-07-17,0.3354382679421059
2000-07-18,0.3471828907074771
2000-07-19,0.35161819918769843
2000-07-20,0.3663258270993188
2000-07-21,0.3887671513901348
2000-07-24,0.389882373030636
2000-07-25,0.3749044918375879
2000-07-26,0.36324637754559924
2000-07-27,0.3528953799640908
2000-07-28,0.3643464120860805
2000-07-31,0.39432290321511887
2000-08-01,0.38138781836865215
2000-08-02,0.3764189936759303
2000-08-03,0.3688721925003294
2000-08-04,0.35688704095273616
2000-08-07,0.34918718017705064
2000-08-08,0.34612605276112923
2000-08-09,0.3341108013818171
2000-08-10,0.325579770870366
2000-08-11,0.33080657611359543
2000-08-14,0.33704761681400447
2000-08-15,0.3394125701856076
2000-08-16,0.3306217941999589
2000-08-17,0.3798336857099433
2000-08-18,0.36713543059748405
2000-08-21,0.35372763759706416
2000-08-22,0.35160956300988166
2000-08-23,0.34163530555257315
2000-08-24,0.3312408072686697
2000-08-25,0.32806966333387183
2000-08-28,0.3178988612750917
2000-08-29,0.3449662783519572
2000-08-30,0.35261298614770276
2000-08-31,0.3414021722250753
2000-09-01,0.3504207990402396
2000-09-05,0.3556269596079577
2000-09-06,0.34841612017815704
2000-09-07,0.340979846911808
2000-09-08,0.32986264777934465
2000-09-11,0.3783466077553756
2000-09-12,0.3665357177684052
2000-09-13,0.35730452893855125
2000-09-14,0.34501835951149035
2000-09-15,0.33308300046685063
2000-09-18,0.325054185021513
2000-09-19,0.31507483111159484
2000-09-20,0.31866567119788725
2000-09-21,0.3116875839683063
2000-09-22,0.307049588177545
2000-09-25,0.3000092998558545
2000-09-26,0.2928847991958613
2000-09-27,0.2881570384356419
2000-09-28,0.28533570123628066
2000-09-29,0.2780507852893065
2000-10-02,0.27447152639208316
2000-10-03,0.2953705482948495
2000-10-04,0.2889757844526077
2000-10-05,0.29014431719404743
2000-10-06,0.2846455522224087
2000-10-09,0.28476862818786763
2000-10-10,0.27740878500869437
2000-10-11,0.2895218230116687
2000-10-12,0.38740529010327157
2000-10-13,0.3740410683334118
2000-10-16,0.36164027817708577
2000-10-17,0.3700163223426772
2000-10-18,0.3571673960484075
2000-10-19,0.3673341225641854
2000-10-20,0.3538130455480691
2000-10-23,0.3472320267486857
2000-10-24,0.35263060218874936
2000-10-25,0.34818231603572286
2000-10-26,0.33967618933331195
2000-10-27,0.3372939584398156
2000-10-30,0.39436249162414017
2000-10-31,0.3832192015022212
2000-11-01,0.37206670047183743
2000-11-02,0.3611063948478343
2000-11-03,0.3480231250937213
2000-11-06,0.3482217586538785
2000-11-07,0.34061078902465786
2000-11-08,0.33162188890361266
2000-11-09,0.32263842796542386
2000-11-10,0.3318321250270986
2000-11-13,0.323689701411707
2000-11-14,0.3145495178823201
2000-11-15,0.30486573897373254
2000-11-16,0.3012931827970889
2000-11-17,0.29282112218895684
2000-11-20,0.2915345049904042
2000-11-21,0.3667521533679114
2000-11-22,0.472431888424141
2000-11-24,0.4523507519613514
2000-11-27,0.43325728707085814
2000-11-28,0.4187523067399152
2000-11-29,0.42884382891677486
2000-11-30,0.4357443686383107
2000-12-01,0.433007138509286
2000-12-04,0.4153584018651844
2000-12-05,0.4090467953669849
2000-12-06,0.39309624928253895
2000-12-07,0.4235504036121321
2000-12-08,0.4355490838011257
2000-12-11,0.41744360002280545
2000-12-12,0.401179719826414
2000-12-13,0.44340529766794623
2000-12-14,0.4390979840536734
2000-12-15,0.4212096280950852
2000-12-18,0.4230097658447143
2000-12-19,0.4067179032204017
2000-12-20,0.4645606853792086
2000-12-21,0.5079026402766578
2000-12-22,0.4854455133174062
2000-12-26,0.4645382274904833
2000-12-27,0.4906171199621962
2000-12-28,0.47850014294668713
2000-12-29,0.45779300912093446
2001-01-02,0.43836466874053615
2001-01-03,0.43066085775236185
2001-01-04,0.45235763196833545
2001-01-05,0.4333719714056275
2001-01-08,0.43744507175187153
2001-01-09,0.5245024842648508
2001-01-10,0.5008649494624274
2001-01-11,0.5128301473197534
2001-01-12,0.4907513411087126
2001-01-16,0.49176068814007495
2001-01-17,0.4828263861886589
2001-01-18,0.46790017012179
2001-01-19,0.4807332811445449
2001-01-22,0.4676829656936417
2001-01-23,0.4597053834794628
2001-01-24,0.46112740321954404
2001-01-25,0.4565876884016914
2001-01-26,0.43854344368602755
2001-01-29,0.4240737435871266
2001-01-30,0.40681649966538963
2001-01-31,0.39941586748650837
2001-02-01,0.39830690327936824
2001-02-02,0.384045095789544
2001-02-05,0.3767276921066462
2001-02-06,0.36364038389595843
2001-02-07,0.3503785472885006
2001-02-08,0.34118247024136517
2001-02-09,0.34923502401677875
2001-02-12,0.3486488640451881
2001-02-13,0.3381796676324584
2001-02-14,0.3811385700765536
2001-02-15,0.370304703183743
2001-02-16,0.379287640188815
2001-02-20,0.36970372408186536
2001-02-21,0.3645604838706466
2001-02-22,0.3639973076823509
2001-02-23,0.37608732762484826
2001-02-26,0.3635896186636797
2001-02-27,0.35137906710559746
2001-02-28,0.3773140108715816
2001-03-01,0.4018145885853325
2001-03-02,0.3859266883748778
2001-03-05,0.37888040804454376
2001-03-06,0.36869452721731577
2001-03-07,0.3573770949571335
2001-03-08,0.37431877484304743
2001-03-09,0.5198732884078582
2001-03-12,0.5123665562856343
2001-03-13,0.4922805188101597
2001-03-14,0.47102668968966077
2001-03-15,0.4796262344784739
2001-03-16,0.4630408638554485
2001-03-19,0.4714852303094976
2001-03-20,0.4602727530497542
2001-03-21,0.4429717349899427
2001-03-22,0.43152632781789807
2001-03-23,0.42140844842029446
2001-03-26,0.44138471790491346
2001-03-27,0.4232791291807334
2001-03-28,0.43716276282409966
2001-03-29,0.42243339072568586
2001-03-30,0.41144764527215366
2001-04-02,0.39545342734638167
2001-04-03,0.3905051497739819
2001-04-04,0.381146140476327
2001-04-05,0.3895332530092906
2001-04-06,0.4441175520062228
2001-04-09,0.42549985992947165
2001-04-10,0.43230190700481536
2001-04-11,0.42576927554721467
2001-04-12,0.4095991264639123
2001-04-16,0.39624142186298494
2001-04-17,0.4114047393990497
2001-04-18,0.41167413618054755
2001-04-19,0.4247406356825304
2001-04-20,0.48433940372428924
2001-04-23,0.4641063257487448
2001-04-24,0.4444740023893411
2001-04-25,0.4289029988237434
2001-04-26,0.4131354015332019
2001-04-27,0.396901238093307
2001-04-30,0.386076582040403
2001-05-01,0.37217298719815767
2001-05-02,0.36269373691862944
2001-05-03,0.3507991476614503
2001-05-04,0.34109578361510134
2001-05-07,0.3295669413032806
2001-05-08,0.31881304176586
2001-05-09,0.3089227359713104
2001-05-10,0.30032559331498876
2001-05-11,0.3117149101342443
2001-05-14,0.30233549311981217
2001-05-15,0.29381917296187465
2001-05-16,0.28602325989331706
2001-05-17,0.2895279157525229
2001-05-18,0.3170129284429895
2001-05-21,0.3093802301376092
2001-05-22,0.30034707323361753
2001-05-23,0.2944769131867556
2001-05-24,0.2866776140545334
2001-05-25,0.28070663832549453
2001-05-29,0.2784301793987139
2001-05-30,0.274217500535615
2001-05-31,0.2866920298857295
2001-06-01,0.3408357762911634
2001-06-04,0.3503748432750274
2001-06-05,0.338791714774727
2001-06-06,0.32774769747474963
2001-06-07,0.3173898542801896
2001-06-08,0.30851839556175575
2001-06-11,0.3371258886528889
2001-06-12,0.3603552097583716
2001-06-13,0.34733038680771944
2001-06-14,0.3481683472115178
2001-06-15,0.3410143216933858
2001-06-18,0.3334464466747247
2001-06-19,0.3313290074834982
2001-06-20,0.327546110952336
2001-06-21,0.3421780641712733
2001-06-22,0.3304709203545752
2001-06-25,0.33771305808333796
2001-06-26,0.3283856348867898
2001-06-27,0.3232071243026675
2001-06-28,0.33444163616392025
2001-06-29,0.33780229128885436
2001-07-02,0.3273475180904844
2001-07-03,0.31975656740714486
2001-07-05,0.3106995242996037
2001-07-06,0.32941883552705364
2001-07-09,0.32577862913334266
2001-07-10,0.3202605932674203
2001-07-11,0.3249332614553333
2001-07-12,0.33997688980282176
2001-07-13,0.3380625072379367
2001-07-16,0.3269873887476396
2001-07-17,0.317817598631668
2001-07-18,0.31684368448810846
2001-07-19,0.3098625863185164
2001-07-20,0.3140875183766461
2001-07-23,0.30925105917361057
2001-07-24,0.309084943664359
2001-07-25,0.3084677085206813
2001-07-26,0.30473986414645526
2001-07-27,0.3033186047706273
2001-07-30,0.2990056581404439
2001-07-31,0.31679134647272167
2001-08-01,0.3088124693078309
2001-08-02,0.3080913591777608
2001-08-03,0.30063011226422415
2001-08-06,0.29221411875540854
2001-08-07,0.28458419351748965
2001-08-08,0.2798527612870739
2001-08-09,0.34509694116291445
2001-08-10,0.3336259252516207
2001-08-13,0.34611778919899505
2001-08-14,0.3341821826489258
2001-08-15,0.36366560794224134
2001-08-16,0.35277546343247856
2001-08-17,0.34641722647697537
2001-08-20,0.37036332539818245
2001-08-21,0.3845762613578742
2001-08-22,0.3710267462057149
2001-08-23,0.35732374732166905
2001-08-24,0.36462206844896267
2001-08-27,0.3636526496534846
2001-08-28,0.3509636853009154
2001-08-29,0.3544555441800848
2001-08-30,0.3424808724585944
2001-08-31,0.3315327784699425
2001-09-04,0.32730255727690244
2001-09-05,0.345071783836349
2001-09-06,0.3332480805646148
2001-09-07,0.4050105598623325
2001-09-10,0.3904803687767159
2001-09-17,1.3711366671488296
2001-09-18,1.2993656575421715
2001-09-19,1.2332386046503734
2001-09-20,1.1690325384693105
2001-09-21,1.1249626553801686
2001-09-24,1.06735520985284
2001-09-25,1.0149890206302725
2001-09-26,0.9629174730993306
2001-09-27,0.9146452820629428
2001-09-28,0.8897949831281362
2001-10-01,0.8476889099191991
2001-10-02,0.8188119784175119
2001-10-03,0.7841330422830045
2001-10-04,0.7450397170621175
2001-10-05,0.7162756676029138
2001-10-08,0.7000945936086066
2001-10-09,0.6662801572912104
2001-10-10,0.6598962463902943
2001-10-11,0.6284833744817757
2001-10-12,0.6387249830717443
2001-10-15,0.609040550374111
2001-10-16,0.5806397196196622
2001-10-17,0.5606081947314006
2001-10-18,0.5353516265035533
2001-10-19,0.5115149733878765
2001-10-22,0.5124794200746016
2001-10-23,0.49059659966208496
2001-10-24,0.469505202527086
2001-10-25,0.45765718873410044
2001-10-26,0.46272954217339535
2001-10-29,0.44285014756687163
2001-10-30,0.43097754001803856
2001-10-31,0.41404365422018
2001-11-01,0.40697634673282923
2001-11-02,0.3907914692006467
2001-11-05,0.40189893207123606
2001-11-06,0.38773471652664787
2001-11-07,0.3837473403165161
2001-11-08,0.3698523910967726
2001-11-09,0.3881543110671322
2001-11-12,0.39140124271647375
2001-11-13,0.4038849494596202
2001-11-14,0.39845587108235714
2001-11-15,0.3942500424857301
2001-11-16,0.38235132169249786
2001-11-19,0.375346721312442
2001-11-20,0.3948980941964648
2001-11-21,0.3866057061141235
2001-11-23,0.3718999462220988
2001-11-26,0.35807858243687235
2001-11-27,0.345576733591832
2001-11-28,0.3422121605086529
2001-11-29,0.33096472077851447
